tweet,actual,predicted
sister’s coins strand Visible media sister’s armistice who vote Gave his bareme eat other,2,"(('__label__NEUTRAL',), array([0.57924521]))"
thirty occupation mom Wain occupation middle high school thirty longer mom now lion happy for having gam,2,"(('__label__POSITIVE',), array([0.50588816]))"
eat are absolutely right the great Rahul gandhi hope people best all,1,"(('__label__POSITIVE',), array([0.94118375]))"
Modi abusive you Sushma minister pad other Gave foreign minister tor Sushma from all best option,2,"(('__label__POSITIVE',), array([0.73604071]))"
pure state we are exist and gintee tax are exist how hero backward ratter tax,1,"(('__label__NEGATIVE',), array([0.68103254]))"
how dumb are eat dude eat think not hindu religion hindu too slow,0,"(('__label__NEUTRAL',), array([0.47453034]))"
best luck brother project territorial slumber To fly feel irunthuchu now super,2,"(('__label__POSITIVE',), array([0.58138907]))"
good morning guru pita finances finances Satguru tera reliance pita need your pious,2,"(('__label__POSITIVE',), array([0.72824061]))"
also Resignation Day Day fucker toonay also their exit pole Gave tired Your over within swan conversancy,1,"(('__label__NEGATIVE',), array([0.80349398]))"
spirituality not dangerous very simple gar wit implement what,1,"(('__label__NEUTRAL',), array([0.41697609]))"
BJP many other abut that Tamas funfair BJP green devoid have,1,"(('__label__NEUTRAL',), array([0.59854561]))"
yells fuuckk ypuu fuck eat bites eat inferno fucicjjsj don deez nutz,1,"(('__label__NEGATIVE',), array([0.76305747]))"
looool thirty reply the best,1,"(('__label__POSITIVE',), array([0.7323947]))"
my screw He opinion dia their malarkey kerne Need other,2,"(('__label__NEGATIVE',), array([0.42268428]))"
gee love both your beeswax scared click thirty to,0,"(('__label__NEUTRAL',), array([0.573156]))"
demand your more us,1,"(('__label__POSITIVE',), array([0.44856921]))"
Sure are with address brother fall allah hum come back will do Sure,1,"(('__label__POSITIVE',), array([0.68546075]))"
All day bus congress tenshion government come I,0,"(('__label__NEGATIVE',), array([0.66331375]))"
mode my from all juda main mogul mogul true lyrics,1,"(('__label__POSITIVE',), array([0.47210672]))"
sister’s Swing shake strongman haikursi its poor and ship haiisne for laloo plant Gave thh,0,"(('__label__NEUTRAL',), array([0.59576845]))"
so pussy logo footage mat Gave Do it brother actually House us Shock mother have poor,2,"(('__label__NEGATIVE',), array([0.46397293]))"
terrorist army pakistan ratter tum self hay thine bap ratter ekk illegitimate bastard awlad hay The english death,1,"(('__label__NEGATIVE',), array([0.9860785]))"
uploads pic friend comments brother very funny have my ass fatt Gone haste haste brother masturbate hasle,1,"(('__label__POSITIVE',), array([0.5657208]))"
then inn police The ones do who on Gone yon police visit,2,"(('__label__NEUTRAL',), array([0.51626444]))"
other just want kill squashy loose for them selfish people omnibus which srf Others their faida work address have,1,"(('__label__NEUTRAL',), array([0.46115032]))"
ajj BJP invitation okay Will happen sir Go BJP gao jake,0,"(('__label__NEUTRAL',), array([0.59900665]))"
yes soooooo amazing sister very sensible tarbiyat devoid your program zarye,2,"(('__label__POSITIVE',), array([0.63541657]))"
good morning almighty papa plz bless more service Sumiran Charitable,2,"(('__label__POSITIVE',), array([0.85436195]))"
great mam your such any wanting other tax can mam quick action Takes have mam other country also,1,"(('__label__NEUTRAL',), array([0.54980981]))"
raja anna bdy celebration photos celebration with vetrimaaran sir Velraj sir peter final schedule,1,"(('__label__NEUTRAL',), array([0.51092523]))"
tebli ndan dikkat ekici bearer proje similar insanlar nyada bekleyen lleri stererek cezbedece,0,"(('__label__NEUTRAL',), array([0.66161692]))"
par debate your bengal underway sri ram par doing ever par also advertency Take surreptitious,1,"(('__label__NEUTRAL',), array([0.60504717]))"
shut pimp Your father wonder tax hold its traditional dress pakistan your ass why so adulterine,2,"(('__label__NEGATIVE',), array([0.97635597]))"
Bastard both dog self world dolly-bird wit have,1,"(('__label__NEGATIVE',), array([0.95808733]))"
tum Feeds Gone toy Gone manager each Your have idiot misery words yesterday stinking bad love,2,"(('__label__NEUTRAL',), array([0.49412224]))"
mother your words Agree sir and sir allah instruction gift,0,"(('__label__POSITIVE',), array([0.51688814]))"
and Will win publish road conversancy number after BJP,1,"(('__label__NEUTRAL',), array([0.71749908]))"
morning guru pita finances finances Satguru tera reliance today exam advertis,1,"(('__label__POSITIVE',), array([0.61356163]))"
walaaahi Manet diayaant wouma begn bgg bow bye mother’s libre waxaal mom,1,"(('__label__NEUTRAL',), array([0.66218287]))"
passe purchase dog varna Jis party Chief hindu religion Dreamy K man,1,"(('__label__NEGATIVE',), array([0.93233466]))"
omnibus bar like tax tweet man up will go morning sorrowful stamp mobile gum conversancy,1,"(('__label__NEUTRAL',), array([0.5770067]))"
daughter channel hack Gone plzzzzz support,1,"(('__label__NEUTRAL',), array([0.73069578]))"
some also bolo bsps roots corruption,0,"(('__label__NEGATIVE',), array([0.81544]))"
brother sub words some other state hindu risk have data price rise tension other logo,1,"(('__label__NEUTRAL',), array([0.53880066]))"
somewhere BJP this ticket nihalchand for,1,"(('__label__NEUTRAL',), array([0.80096191]))"
love feeding cat straight cans tuna midway loves for,0,"(('__label__POSITIVE',), array([0.58676022]))"
exertion two Beat begrtoo log srf their paisa Make liy Play exist sub kami abatement team main,0,"(('__label__NEGATIVE',), array([0.48647821]))"
Will speak other idiot Strong team have pakistan bunch jokers,0,"(('__label__NEGATIVE',), array([0.80415875]))"
miss olic miss conceptulates slow miss world,1,"(('__label__POSITIVE',), array([0.81023091]))"
Shivraj sister’s situation tyre other leg want mrutu mug state highway par mtr,1,"(('__label__NEUTRAL',), array([0.46429166]))"
Your father what hie agar rani any problem other tum log class Read lyric other,0,"(('__label__NEUTRAL',), array([0.64237511]))"
throwback Wain hoya occupation dancing freestyle love never felt good feb last year slow today performed the sam,1,"(('__label__POSITIVE',), array([0.78191686]))"
Bastard exist jab stellar minister sub each chheej boobs other their View iss state,1,"(('__label__POSITIVE',), array([0.54432893]))"
right now good safe journey home karachi dear madame sahib karachi good city mary Flamboyant Physical exist karac,2,"(('__label__POSITIVE',), array([0.72689015]))"
salaam few pipol takorg thirsty benda times ha sitok kmk ada plh chix popcorn dgn sos kmk plh dikpun special ktkorg,0,"(('__label__NEUTRAL',), array([0.4599548]))"
muslim white shake Passed public dog other Will be cut,1,"(('__label__NEGATIVE',), array([0.88960195]))"
happy han yrrrr good job boy all pick saved thz,1,"(('__label__POSITIVE',), array([0.78253603]))"
pakistan zimbabwe kami Feel other hone Will give,1,"(('__label__NEUTRAL',), array([0.63846821]))"
have bastard and suer Mullo art and fuck muslim strain secular india may saale dog end,0,"(('__label__NEGATIVE',), array([0.99419713]))"
inferno cub Will be extinguished,1,"(('__label__NEUTRAL',), array([0.66964209]))"
salaam alaikum Jumma mubarak all brother slow sister may allah almighty bless eat slow accept all your X,1,"(('__label__POSITIVE',), array([0.96075267]))"
some the good things make happy ram temple ban will go and section section also,1,"(('__label__POSITIVE',), array([0.4549427]))"
Modi cut master stroke your Understanding pare you Modi Becoming theca,1,"(('__label__POSITIVE',), array([0.39963865]))"
congratulations son eric slow nova high graduating eat made just like gnu eat would congrat,2,"(('__label__POSITIVE',), array([0.77254719]))"
state abut south tantamount rest india have opening him twist paddo,1,"(('__label__NEUTRAL',), array([0.43511328]))"
stop listening old slow status makes eat happy one signal the right make your decisions for eat but eat period,1,"(('__label__NEUTRAL',), array([0.45989639]))"
BJP game our commercial have ham sometimes Will stop other Mr. Modi more The responsibility personnel,2,"(('__label__NEUTRAL',), array([0.56741649]))"
Digvijay gandhi ever bastard Appeasement other what Rahul promise congress gandhi,1,"(('__label__NEGATIVE',), array([0.87790501]))"
the way parents raised occupation sooooo smart precinct much freedom sacking never misbehaved daytime,0,"(('__label__POSITIVE',), array([0.61281592]))"
mum banerjee underway sri ram dryad mourning bharat mum underway bengal,2,"(('__label__POSITIVE',), array([0.64192331]))"
Assam alaikum sir trifling say I exist Mary school ggmps sufi slave muhammad spire boobs then also gate other cost,1,"(('__label__NEUTRAL',), array([0.52556962]))"
hooker wazir other Can and if hay address underway crown gul manner choky hay,2,"(('__label__NEGATIVE',), array([0.48092079]))"
whole pakistani team unfit for World Cup some iftar mint yesterday state Seems have some bad,2,"(('__label__NEGATIVE',), array([0.42024586]))"
ohhhh thought eat work drama based the movie all good,1,"(('__label__POSITIVE',), array([0.72321445]))"
won already all the heart each tax also winning I trustee proud the word,0,"(('__label__POSITIVE',), array([0.84465867]))"
can eat answer miscalculated vote each seat one vote matters have and our dhji,2,"(('__label__NEUTRAL',), array([0.66502464]))"
some log tough wordsmith poet ban I have then self philosopher,1,"(('__label__NEGATIVE',), array([0.56616211]))"
life journey each pal within love have each Moments within merriment have blood Memories have heart Life have good night,2,"(('__label__POSITIVE',), array([0.58456731]))"
thirty point funny true,2,"(('__label__NEUTRAL',), array([0.60405004]))"
okay mahan Mehta their As any other other hotel hum poor what do,2,"(('__label__NEUTRAL',), array([0.66019815]))"
this salim that self-importance who have his almost each analysis wrong hotel have,1,"(('__label__NEUTRAL',), array([0.57043296]))"
tum more brother any gap other many seat exist char tum also Can,1,"(('__label__NEUTRAL',), array([0.52414334]))"
drunk drunk enuf yes unerring semi-dick have sport rich son really wish for dat get,2,"(('__label__NEUTRAL',), array([0.48259553]))"
public love nothing dour up hold skewer slow always stay positive my,2,"(('__label__POSITIVE',), array([0.91943675]))"
best luck for the next any issue nigger armistice each next barish trha barsy okay,2,"(('__label__POSITIVE',), array([0.61116403]))"
muslim musket mar Gave cow name but mar pit what wanting BJP seed somewhere notorious score Sajis other,0,"(('__label__NEGATIVE',), array([0.79727316]))"
ohhhh but thats nice anyway side note did liked hahaha,2,"(('__label__NEUTRAL',), array([0.57026881]))"
thanks papa have such good looking babies Messiah allah around children I feel glad Wain all,2,"(('__label__POSITIVE',), array([0.91264367]))"
Jis star aids treatment have ppp workers also underway problem well done and,2,"(('__label__NEUTRAL',), array([0.56046563]))"
amit shah should remain BJP president minister game any also tax can have self tax Can have,2,"(('__label__NEUTRAL',), array([0.61795187]))"
clean chit also milegyi free within stock very have,1,"(('__label__NEUTRAL',), array([0.66825068]))"
you also your sister mother’s tho similar other throw may you disdain sakti,1,"(('__label__NEGATIVE',), array([0.37180728]))"
incidentally also BJP whoremaster Will happen the same rupee Kerr debate jaeger,1,"(('__label__NEGATIVE',), array([0.56428033]))"
best friend did thing slow lucky have watched each grow slow conquer along thirty journey forever proud,2,"(('__label__POSITIVE',), array([0.89865798]))"
marzo team semi-dick falls hum then also,1,"(('__label__NEUTRAL',), array([0.68524206]))"
literally the best part,1,"(('__label__POSITIVE',), array([0.51972765]))"
hooter lyric forehead banerjee jay sri ram jay sri ram jay sri ram jay sri ram jay sri ram jay sri,2,"(('__label__NEUTRAL',), array([0.47481444]))"
stupefaction other sadhu Welsh streak thigh ha us for Flatten congress,1,"(('__label__NEUTRAL',), array([0.45851663]))"
absolutely precinct lag stutter exynos note everything Russia really great,2,"(('__label__POSITIVE',), array([0.78794664]))"
any words other more aggravation hone any adult other have maar hold have title again Worn,1,"(('__label__NEUTRAL',), array([0.71598202]))"
Vic trip I hane vine today nigger here Wandering also other,1,"(('__label__NEUTRAL',), array([0.81443131]))"
happy birthday the most beautiful akka,2,"(('__label__POSITIVE',), array([0.99432796]))"
do have hum love india We abut hundred times india the cult classic sacking occupation can never,0,"(('__label__POSITIVE',), array([0.54056454]))"
stay happy always sir allah you long Life frame,2,"(('__label__POSITIVE',), array([0.98680675]))"
night pita tuci unfailingly Goliath rho plz take care urself papa love papa have accompaniment,2,"(('__label__POSITIVE',), array([0.66651452]))"
any agar bole you smack other I also any hope mat steady its meaning abusive you abusive self have,2,"(('__label__NEUTRAL',), array([0.53622031]))"
many many congratulations prime today you state stateliness and respect very up Kardi hope Does state,2,"(('__label__POSITIVE',), array([0.95630139]))"
what visit Dalits us islam title band tax crime commission allah must have sucker,1,"(('__label__NEUTRAL',), array([0.42289692]))"
well raja warring far better police immature Navjot siddu raja eat just need little,0,"(('__label__NEUTRAL',), array([0.72460389]))"
toy for plain other Need have then sir craziness,1,"(('__label__NEUTRAL',), array([0.52501994]))"
forward log bharat other Lasts bharat then slavery other Lasts liberty and yesterday mil breed,1,"(('__label__NEUTRAL',), array([0.64128828]))"
sir have vote for nation you nigger result for Good luck underway hind,2,"(('__label__POSITIVE',), array([0.70693892]))"
many congratulations sri thirty oath ceremony best wishes,2,"(('__label__POSITIVE',), array([0.98502326]))"
news channel vale sub BJP boobs have,0,"(('__label__NEUTRAL',), array([0.49640045]))"
sub tom jerry As then any and other hayn naw,2,"(('__label__NEUTRAL',), array([0.6919235]))"
sir demand score other hoagy sarko come Will happen Kiuki eci Will listen other tou public,1,"(('__label__NEUTRAL',), array([0.69618893]))"
who ablution spice support eat,1,"(('__label__NEUTRAL',), array([0.81198645]))"
lov eat all up rho sport,2,"(('__label__POSITIVE',), array([0.62809217]))"
zainsyn other brother us Gurgaon other the without have which filthy,0,"(('__label__NEGATIVE',), array([0.47908098]))"
congratulations Modi become streak once again underway hind mere people towards Hearty Good luck,2,"(('__label__POSITIVE',), array([0.91338265]))"
Kejrival will get less then seats bar Itchwall,0,"(('__label__NEUTRAL',), array([0.61647147]))"
to my area The town devoid have,1,"(('__label__NEUTRAL',), array([0.76479495]))"
Modi your government many son game tax devoid have par you req have camphor sub spot,1,"(('__label__NEUTRAL',), array([0.42384109]))"
wow lovly number one bollywood star whose popularity worldwide within top where,2,"(('__label__NEUTRAL',), array([0.69416744]))"
brother world cup All Marx falls bad boobs gay best side,0,"(('__label__NEUTRAL',), array([0.66535014]))"
vowel pille terrorist log terrorist vote Giving have BJP ever other kiyo,0,"(('__label__NEGATIVE',), array([0.92704713]))"
any its just the first match unerring have thoughtfulness have game tera Your opposite match and also exist,2,"(('__label__NEUTRAL',), array([0.77046978]))"
thirty news deserves twitter page many many Thank you darling daughter mariyam the yours and,2,"(('__label__POSITIVE',), array([0.75923204]))"
void hone jarvat other scindia hame public think status Gave have year bad On these double sakti,1,"(('__label__NEUTRAL',), array([0.46119744]))"
you mine tongue own dust,1,"(('__label__NEUTRAL',), array([0.63126469]))"
sleeping pills better have you astagfirullah Read and Maggin karen words mind mei foran Sleep Will try,1,"(('__label__NEUTRAL',), array([0.62628192]))"
bharat main strongman Dhannasseh ban public have state main cms ministers ban sister have university,1,"(('__label__NEGATIVE',), array([0.63831192]))"
orthodontist said probs get braces off before october lnk but don,1,"(('__label__NEUTRAL',), array([0.58667833]))"
the weregarurumon slow gin ones are blessing their feet are awesome eat did great work with all,2,"(('__label__POSITIVE',), array([0.84293294]))"
lazyteen Appearance sensible reply,1,"(('__label__NEUTRAL',), array([0.6457358]))"
fuck eat guys all Day hagiga ana abode gulu lekum nobody wants listen Wain say nashville bad luck,0,"(('__label__NEGATIVE',), array([0.44362685]))"
side within Blooming fucker grass Cutting for log other mile what him Go,0,"(('__label__NEGATIVE',), array([0.83671194]))"
our Father our Hands doze dia Do it self over doze and unconscious Go,1,"(('__label__NEUTRAL',), array([0.53003705]))"
wishing Rohan brother very happy birthday may allah bless your family rumman brother from,2,"(('__label__POSITIVE',), array([0.95888484]))"
iss paglet appeal haregi panditayan,0,"(('__label__NEUTRAL',), array([0.59893596]))"
you young seed where also hua have yon the you unfailingly up steady and fir you mine,2,"(('__label__POSITIVE',), array([0.39079475]))"
sir word any wanting other Will happen Because afser rss saint BJP The puppy you government wipeout,0,"(('__label__NEUTRAL',), array([0.50057954]))"
happy see eat playing spark sir movie may eat reach greater heights sir our vast,2,"(('__label__NEUTRAL',), array([0.52513009]))"
Will remain kbje mei alien Modi As media other any Pogebhaiya,1,"(('__label__NEUTRAL',), array([0.61086935]))"
Vesper believe sir Beaten up have bug other Did temple pas,0,"(('__label__POSITIVE',), array([0.42079729]))"
sensible fofis changes star shopping peep redemption song bob marley problem chance,1,"(('__label__NEUTRAL',), array([0.63144249]))"
the done watercraft abominable adult And filthy galeez adult have self the done bitch army,0,"(('__label__NEGATIVE',), array([0.85396856]))"
sir thirty really true main in within hooter hither each sister’s each gari check spire have agar accompaniment hue when,1,"(('__label__NEUTRAL',), array([0.541484]))"
are psychopath malarkey tweets work rude don respect have your own plan want simple girl,0,"(('__label__NEGATIVE',), array([0.58324194]))"
everyone accompaniment everyone unfolding everyone sureness winning bharat then times Narendra Modi government,2,"(('__label__POSITIVE',), array([0.88327485]))"
shah class flame may Mr. Modi other Will handle,1,"(('__label__NEUTRAL',), array([0.72848159]))"
wish indian team all the best slow small mother’s mother’s poem,2,"(('__label__POSITIVE',), array([0.94069034]))"
abe partner fucking Asia muslim hone Being crime hua tired and government police hoagy thirty,0,"(('__label__NEGATIVE',), array([0.85407603]))"
thanks sir all were there funeral you cabinet minister Becoming but honable sahib many many without you,2,"(('__label__POSITIVE',), array([0.75063914]))"
fake love worse police real hate,1,"(('__label__NEGATIVE',), array([0.61443597]))"
today also incidentally reporter without ana may where account gush I eat today hindu right expression,1,"(('__label__NEUTRAL',), array([0.64768803]))"
Elder sister flame disease conversancy have,1,"(('__label__NEGATIVE',), array([0.74428529]))"
sir To all address have And change how have The cheats winning but me Allah par round,0,"(('__label__NEUTRAL',), array([0.65087795]))"
Hail family members all septet only,2,"(('__label__POSITIVE',), array([0.73749149]))"
msg water very precious for straightforward austere lead,2,"(('__label__POSITIVE',), array([0.70825022]))"
any answer other power state the town turn from all semi-dick wrong actually ticker disdain Born lnk dire dire,1,"(('__label__NEUTRAL',), array([0.54104435]))"
get the fuck redmen hurrr,0,"(('__label__NEGATIVE',), array([0.76202315]))"
big jay mcneely there something your mind big jay mcneely the extended play collection,1,"(('__label__NEUTRAL',), array([0.48763403]))"
Your for no-count nub din Modi warbler bakte game stick some commission other and,0,"(('__label__NEUTRAL',), array([0.55099672]))"
tyre indian railway where reservation also general public spire visualise flame any other also other Come,1,"(('__label__NEUTRAL',), array([0.71173209]))"
banklootodal ram Council Bismil plain scarlet dhingra sham Krishna Verma madam starved cama shaheed,2,"(('__label__NEUTRAL',), array([0.57116175]))"
congress election each Gone BJP also falls may congress adjacent answer other and BJP for,1,"(('__label__NEUTRAL',), array([0.58976138]))"
mother Agree eat poke hua sympathy puri seat par BJP voting other we hither bhp winning Gone,0,"(('__label__POSITIVE',), array([0.36732537]))"
haste haste cut I rate,1,"(('__label__NEUTRAL',), array([0.77033728]))"
good luck biswa hope all goes well,2,"(('__label__POSITIVE',), array([0.93465638]))"
,1,"(('__label__NEUTRAL',), array([0.99994433]))"
listen Pakistan london swell bed store ass address spire have To everyone bed mother soti exist enjoy,1,"(('__label__NEUTRAL',), array([0.38929901]))"
us state pride,1,"(('__label__POSITIVE',), array([0.90718478]))"
around with comic fonts based handwriting inspired font yes royal status gorgeous,1,"(('__label__NEUTRAL',), array([0.43831915]))"
ncbn Grey naughty play with lion,1,"(('__label__NEUTRAL',), array([0.57179385]))"
sport spice other have log him other sneak spice have Jis culture,1,"(('__label__NEGATIVE',), array([0.72355086]))"
muslim khan releases eid wanted hit dabangg hit bodyguard,1,"(('__label__POSITIVE',), array([0.52038985]))"
eat can tell marie all immense pleasure thank eat,2,"(('__label__POSITIVE',), array([0.58643609]))"
thanks always makes time for the young ones true gent gael slow fantastic role model,2,"(('__label__POSITIVE',), array([0.91034412]))"
logo yesterday suss sunna Learn Buzz Necessary other Visible Gone sri,1,"(('__label__NEUTRAL',), array([0.49971116]))"
takings khoti on hair address Stayed have jesay state tired mother fuck waiter sister’s india tatta,0,"(('__label__NEGATIVE',), array([0.62088841]))"
Congressman votar maine yon thousand mange lyric Congress government Will come back tax dunda sale,1,"(('__label__NEGATIVE',), array([0.73960984]))"
are missing eat debates trustee from all tiptop humour your opposite uncork have hahahahahahah,2,"(('__label__NEGATIVE',), array([0.49042109]))"
,1,"(('__label__NEUTRAL',), array([0.99994433]))"
Wain girl are talking girl have tune peace fucker dick girl Yr girl eat,1,"(('__label__NEGATIVE',), array([0.92343593]))"
lion not daughter piece consignment lion Rehmat,1,"(('__label__NEUTRAL',), array([0.58631802]))"
teliya Your rural main slush whoremaster conversancy,1,"(('__label__NEGATIVE',), array([0.67686784]))"
soon will face them bitches love eat,2,"(('__label__POSITIVE',), array([0.81089526]))"
bashayi you the and Cabbage congrats all true Indian,2,"(('__label__POSITIVE',), array([0.70271027]))"
akmu Unmarked congrats trench worked hard public laugh eat did well congrats,2,"(('__label__POSITIVE',), array([0.64534283]))"
padty workers eat suicide do you any misery other donkey workers more misery donkey you some wanting,0,"(('__label__NEUTRAL',), array([0.48247281]))"
began streak career together the make takings great actor remember ice telling after takings,1,"(('__label__POSITIVE',), array([0.56165838]))"
withdrawnness school swan pimp brass tired bcoz thirty friends made fun best friend this separated,1,"(('__label__NEUTRAL',), array([0.45217758]))"
three main from Iran khan various paisa also other khaya qoam doubt but second tier also that other,1,"(('__label__NEUTRAL',), array([0.59674788]))"
sir believe your faith slow wishes sir eat will again tremendous work for the weake,2,"(('__label__POSITIVE',), array([0.75224417]))"
your good solicitude lissom such towards you your winning Hearty Good luck,2,"(('__label__POSITIVE',), array([0.84906328]))"
Chatter late fee traders govt waive Kardi which govt accompaniment other Gave return other submit but gin,1,"(('__label__NEUTRAL',), array([0.47559842]))"
weed tipple band kat dalle hongkong The rumor Spread year Gone have india also hua,1,"(('__label__NEGATIVE',), array([0.56564069]))"
khan donkey rebate tired Modi sport ratter donkey then foon mubarik bad kiyn,0,"(('__label__NEUTRAL',), array([0.54621083]))"
respected Mr. Modi main mere mother’s baba after agar whose from all more respect Do you you,2,"(('__label__NEUTRAL',), array([0.59917188]))"
oum,1,"(('__label__NEUTRAL',), array([0.99051952]))"
status your name India everybody ohhhhhhhhh like india dear eat sing,1,"(('__label__NEUTRAL',), array([0.4143669]))"
uncle debate come eat fuck went,1,"(('__label__NEGATIVE',), array([0.73364103]))"
today writing title tax similar cost Democracy rat pole come other infact stick pin title,1,"(('__label__NEGATIVE',), array([0.46719232]))"
crush friendzoned eat but merriment have within visit woeful lol not najoomi sorry,1,"(('__label__NEUTRAL',), array([0.77301973]))"
us state jab employment have other work recruitments other have for waiter waiter university paper deg,1,"(('__label__NEGATIVE',), array([0.60119724]))"
love argument score implies sacking okay for president commit high crimes long avoids misdem,0,"(('__label__NEUTRAL',), array([0.52086633]))"
okay better police mother cow father elephant sympathy for your mom monkey for uncl,0,"(('__label__NEGATIVE',), array([0.36903152]))"
Amethi within Bang winning Hearty greeting from all idiot merriment words congress The roots Amethi,2,"(('__label__POSITIVE',), array([0.60446835]))"
that's why eat are jobless keep eat driver also bank check son-in-law score spot some and do Will come,0,"(('__label__NEGATIVE',), array([0.65025926]))"
everything going better will see inshallah,2,"(('__label__NEUTRAL',), array([0.51210999]))"
one the worst spoke person congress public like thirty stupid face address other Rahul filthy how jailhouse are,0,"(('__label__NEGATIVE',), array([0.7947821]))"
you Wanton winning greeting concomitant seat Modi delhi northwest metro station but you,2,"(('__label__POSITIVE',), array([0.60475385]))"
mirchiwal your okat address Will run jab amit courtly chakravyuh trap Will happen tab self,0,"(('__label__NEGATIVE',), array([0.55791664]))"
within tau yesterday hair Gave world cup our have,2,"(('__label__NEUTRAL',), array([0.67371297]))"
address brass exist ingredients self so hotel,1,"(('__label__NEUTRAL',), array([0.48161125]))"
dakoit and dakoit jail within Kutty end mary caror the unwashed,0,"(('__label__NEGATIVE',), array([0.49140087]))"
The rumor which falai over sister’s BJP government thirty and Modi tired and score unemployment low econ,1,"(('__label__NEUTRAL',), array([0.4660331]))"
kosito kosito can retweet ehn doff hat sirrr,1,"(('__label__NEUTRAL',), array([0.77979028]))"
precinct spire have acquire ali enemy pay tow mola chase tantamount other,0,"(('__label__NEGATIVE',), array([0.66517431]))"
abe Speaks have Modi degree unerring have abe gross lyric sadele BJP war congress,0,"(('__label__NEGATIVE',), array([0.94199175]))"
sir you also some game Do it sir BJP promotion score some other,1,"(('__label__NEUTRAL',), array([0.65232944]))"
good morning Satguru bless everyone with maximum service retentiveness Charitable slow suc,2,"(('__label__POSITIVE',), array([0.907031]))"
the same tho mei lyric hum for plant any other have and hum dope then other similar other term shoot,1,"(('__label__NEUTRAL',), array([0.70523542]))"
america direct attack other proceedings iran but who iran accompaniment russia support have saudi arabia,1,"(('__label__NEUTRAL',), array([0.48568681]))"
tera father slaughter postpone Gone soil panhandler,0,"(('__label__NEGATIVE',), array([0.9344849]))"
me hither pigaal conversancy lion such sweet celeb Frunds ticker up how jay ticker dua follow each Freundzcz,2,"(('__label__POSITIVE',), array([0.66107315]))"
loss hua any words other pakistan all out conversancy state wise cost,2,"(('__label__NEUTRAL',), array([0.6333313]))"
Kree guarantee power,1,"(('__label__NEUTRAL',), array([0.96905673]))"
kaniye Known ham sub bap muslim tired for sister’s sum girl stinking other K pho,0,"(('__label__NEGATIVE',), array([0.36710644]))"
pakistan Gurudwara toda conversancy without any problem since the majority powerful,1,"(('__label__NEUTRAL',), array([0.6463604]))"
narendramodi other not agree and many around candidate yogi yesterday state,1,"(('__label__NEUTRAL',), array([0.57421654]))"
travelling what Stayed have,1,"(('__label__NEUTRAL',), array([0.9044016]))"
madam can call eat mommy after seeing your love towards sister baby with heart also,2,"(('__label__NEUTRAL',), array([0.45737666]))"
Buckley band tax term muslim hindu Shopkeepers eighty money To ask for but backrest pee,0,"(('__label__NEGATIVE',), array([0.79321033]))"
final exams thirty week hence not active used bear with with patience fall allah akhi,1,"(('__label__POSITIVE',), array([0.55708128]))"
Consider minister bharat government Indian railway general Bogies state very accursed,1,"(('__label__POSITIVE',), array([0.63734668]))"
your humbleness earned more respect for eat Stunning wish naaah wish but,2,"(('__label__POSITIVE',), array([0.50188917]))"
wait bro have some bura throw tired lyric Gave,1,"(('__label__NEUTRAL',), array([0.65124172]))"
means Tamas and BJP varchasaw fight public how art blow wale have shame sacking polit,0,"(('__label__NEGATIVE',), array([0.85524333]))"
Mr. Modi brethren,1,"(('__label__NEUTRAL',), array([0.8771469]))"
best joke the year looks like The blind within speck raja,1,"(('__label__NEUTRAL',), array([0.5411033]))"
and round-trip bike accursed Gone dragged bike for who fucking mile,1,"(('__label__NEUTRAL',), array([0.50085551]))"
shame eat your family Jis bhutto title politics tax doing hers jooti tantamount also them tum log,0,"(('__label__NEGATIVE',), array([0.97727007]))"
feel thirty year inferno for love,1,"(('__label__NEUTRAL',), array([0.58483893]))"
recommendation maryam wash self start Kerr Wain have social media but Iran,1,"(('__label__NEUTRAL',), array([0.59872305]))"
arvindkejriwal why have this fucker where Come where this fucker town center some more after,0,"(('__label__NEGATIVE',), array([0.96015453]))"
flower Bhavare Hovering Live have time that hum last I log we Chance other Giving,1,"(('__label__NEUTRAL',), array([0.58475959]))"
log centre BJP want Will be local someone also And spot Issues Go Uppers upsssc tracking what travelling Stayed have,1,"(('__label__NEUTRAL',), array([0.61509478]))"
warbler too Becoming Status other have hers but Modi secret,0,"(('__label__NEUTRAL',), array([0.56600553]))"
one twoscore fart ditta where the gang,1,"(('__label__NEUTRAL',), array([0.74329853]))"
good morning pita pls bless service sumrin slow Charitable bakso,2,"(('__label__POSITIVE',), array([0.77086598]))"
thanks subscription stuart wonderful see eat seeking out talent make your filmm,2,"(('__label__POSITIVE',), array([0.67490649]))"
the have wait years jab sub Marx Go slow police have are Tribe,1,"(('__label__NEGATIVE',), array([0.46833107]))"
much love brother from different mother for introducing bucketful new friends,2,"(('__label__NEUTRAL',), array([0.51662654]))"
allah morning tala bless eat always trifling,2,"(('__label__POSITIVE',), array([0.96631926]))"
my shoulder dislocate done tired iss score from gap ayah tired gismo,1,"(('__label__NEUTRAL',), array([0.62557745]))"
abusive log ripe Liano issueunhe testing after free tax Can but agar truth terrorist hotel,1,"(('__label__NEUTRAL',), array([0.77694875]))"
nobleman sub you years Payment par out yours ittehad ben muslim par Write visit,2,"(('__label__NEUTRAL',), array([0.51987308]))"
congress still does not learn sacking have lost score Rahul gandhi only jab then congress seat other Will go,0,"(('__label__NEGATIVE',), array([0.65217072]))"
