tweet,actual,predicted
congress also any Milk Dust other have congress slow BJP coins strand have,0,"(('__label__NEUTRAL',), array([0.47475863]))"
one thirty world think about handicapped persons saint horn insan the only person,1,"(('__label__NEUTRAL',), array([0.57003242]))"
for minister K other tired K other have and Will get lion signal endearment,2,"(('__label__NEUTRAL',), array([0.47393471]))"
sir congratulations Modi sir your wench flavour lai sheik ban tax state zagmga yahi you,1,"(('__label__POSITIVE',), array([0.79580599]))"
to sport speedily to also Go,1,"(('__label__NEUTRAL',), array([0.76823151]))"
happy birthday eat dear sir sahib allah Peke unfailingly up settled Keep you frame,1,"(('__label__POSITIVE',), array([0.93449944]))"
this world Life have visit weird have tum aback kismet you kismet have tum therefrom Lady To you,1,"(('__label__NEGATIVE',), array([0.54480422]))"
answer dole us address have But this bth have tarbiyat this also recollection steady hum Explain trip jaingy but Tone other,2,"(('__label__NEUTRAL',), array([0.64359415]))"
sister’s daughter dreams jab relationship spire have younger nidus money other omnibus love,1,"(('__label__NEGATIVE',), array([0.46625277]))"
nen vist bolest vztek smutek zmatek weather lost beznad nakonec jen klid lady-in-waiting takhle vypad life,1,"(('__label__NEUTRAL',), array([0.42111436]))"
practicing every dry eye drop the market score one works the to nous mtg Wain,1,"(('__label__NEUTRAL',), array([0.59674066]))"
let help eat fix your goal nahh good,1,"(('__label__POSITIVE',), array([0.77055621]))"
public power have mum also Will give and public other have wane Will give,1,"(('__label__NEGATIVE',), array([0.59174991]))"
occupation invited par us hither today The town excavation travelling devoid have that other conversancy,1,"(('__label__NEUTRAL',), array([0.67615682]))"
vehicle arrow and area full house advance chance full theatre booking bulk booking,2,"(('__label__POSITIVE',), array([0.47055617]))"
wow thirty kid knows how act natural cute super gay,2,"(('__label__POSITIVE',), array([0.66799355]))"
love the aesthetic sadness making sad face out own tears hahahhah,2,"(('__label__POSITIVE',), array([0.53737104]))"
brother competition and jealousy also any thing spire have other incidentally iss case within chidd Natural have,1,"(('__label__NEUTRAL',), array([0.59660596]))"
today the last Jumma ramadan lailatul qadr odd place night special day pray slow read,1,"(('__label__POSITIVE',), array([0.54309136]))"
heartfelt condolences,0,"(('__label__POSITIVE',), array([0.68047172]))"
terese more any relevance also other want your adulterine have because him terese more relevance,1,"(('__label__NEGATIVE',), array([0.49367303]))"
eat better eat your food mutely moonstruck,1,"(('__label__NEGATIVE',), array([0.40081257]))"
eat love embarrass like thirty never forgiving eat ever zaleel Rusva done have we kanjaron,0,"(('__label__POSITIVE',), array([0.49103841]))"
mere All hindustani sister brethren us ship Examination time have tilt other our squeeze,2,"(('__label__NEUTRAL',), array([0.4443222]))"
allah lord forgive receive streak repentance bless thirty beautiful month accept streak fast slow Worship,0,"(('__label__POSITIVE',), array([0.8898825]))"
mumbai Borivali Rato also wanting other Is happening hay jab Go tab lyric hay netwark other Paper,1,"(('__label__NEUTRAL',), array([0.53490847]))"
luck score say By the way ehtesab say drifter exist just saying regardless guilty not,1,"(('__label__NEUTRAL',), array([0.57693106]))"
sir looking smart childhood pic also how cute are,2,"(('__label__NEUTRAL',), array([0.504058]))"
unerring Did because us for Spoon BJP favour lyric have din night hindu muslim show in,1,"(('__label__NEUTRAL',), array([0.48049426]))"
ticker Go chkd streak quarter clinic,1,"(('__label__POSITIVE',), array([0.63049501]))"
Goons saale hall sit-down Stab Yogendraadava Status Gurgaon someone Fellow,0,"(('__label__NEGATIVE',), array([0.48581025]))"
makin bear slumber for bestie really liking the sketch far scared line color now lol,1,"(('__label__NEUTRAL',), array([0.71252137]))"
election this Indian lost lightning Ambedkar lost lightning raj lost Kanhaiya lost tuneful lost fall,1,"(('__label__NEUTRAL',), array([0.60219622]))"
thousand rupee rupees but head after spendings millions the center omnibus Cardo technology,2,"(('__label__NEUTRAL',), array([0.64357382]))"
status stupid ass app fucking piece shit many paisa app felt dole tired some,1,"(('__label__NEGATIVE',), array([0.87876302]))"
last month their media news programe uncork Jis main pakistan pakistan sir pakistan,1,"(('__label__NEUTRAL',), array([0.48147038]))"
sir you lyric you BJP wale respond other kartekoi express you show other Send Look,2,"(('__label__NEUTRAL',), array([0.47535047]))"
Our team within potential time kxh axha other travelling Stayed bounce back strong,2,"(('__label__NEUTRAL',), array([0.72238517]))"
hutzero coming interested slow have the drive start your own biz thirty for eat days,0,"(('__label__POSITIVE',), array([0.48783654]))"
you finish muslim jbke then seniors actors muslim exist their Honor other work meaning muslim,2,"(('__label__NEGATIVE',), array([0.61521065]))"
dalle Your jess twit answer Gave because tum dallo politics sir world other tie,2,"(('__label__NEGATIVE',), array([0.68108261]))"
Modi lakh lakh gunpowder gunpowder mubarak jellied ali karbalaie kashmiri towards dildaar Modi Slayer Modi slow,2,"(('__label__POSITIVE',), array([0.57248622]))"
,1,"(('__label__NEUTRAL',), array([0.9808982]))"
best ring sohne Satguru Father bless with more service Sumiran Charitable you hum,0,"(('__label__POSITIVE',), array([0.88410109]))"
very good world adjustment Will happen sir,1,"(('__label__POSITIVE',), array([0.83467305]))"
conversancy log how bar BJP victory par any have conversancy for wanting Does hither hospital,1,"(('__label__NEUTRAL',), array([0.49283859]))"
our state soldier zip duty spasm martyr Go have their family for you free mother’s,2,"(('__label__POSITIVE',), array([0.37472001]))"
zigzag Chunariya is one fav song,1,"(('__label__POSITIVE',), array([0.5815571]))"
congratulations sir hope have you anney valley sister’s within state the Leaving progress acme,2,"(('__label__POSITIVE',), array([0.75134534]))"
birinin chase oldugunu bile bile inad gift insan savunmakacizlik degilde,1,"(('__label__NEUTRAL',), array([0.45935532]))"
may ask status happened wit eat logo grin The one today self sorrowful have eat when,0,"(('__label__NEUTRAL',), array([0.60150421]))"
sneak izat han pakistan baray sneak wash poetry Choria commission Honor welldone,0,"(('__label__NEGATIVE',), array([0.85149139]))"
love eat much more bubba,2,"(('__label__POSITIVE',), array([0.90270448]))"
Many daytime after yours songmila have Listen thnks sir,2,"(('__label__POSITIVE',), array([0.510607]))"
that address other nook bowler cub impress come back Get it done lefties Beggi Zarahi thay,1,"(('__label__NEUTRAL',), array([0.688788]))"
good luck bud great slow know will Routine for eat all the way,1,"(('__label__POSITIVE',), array([0.86051053]))"
suppa congrats brother loads love licker Stay proud,1,"(('__label__POSITIVE',), array([0.95027792]))"
congrats slow your exceptionally talented team slow old keep,1,"(('__label__POSITIVE',), array([0.83206892]))"
I the only address tired this mum india nigger for some son donkey other See pure,0,"(('__label__NEUTRAL',), array([0.58814538]))"
ball waley you have nigahen ticker winning ticker winning aaa,2,"(('__label__POSITIVE',), array([0.79795605]))"
madam our state hit wanting what for you dill greeting power you improved wholeness,2,"(('__label__POSITIVE',), array([0.61907178]))"
sun,2,"(('__label__POSITIVE',), array([0.69600284]))"
dominated accident disliked cuz love surname childhood,0,"(('__label__NEUTRAL',), array([0.47630912]))"
great Afridi you address have within morning also you tweets K toy horn all tweets,2,"(('__label__NEUTRAL',), array([0.56110954]))"
more days till see baby love eat gabriellerule,1,"(('__label__POSITIVE',), array([0.6341452]))"
sun motherfucker your pussy hooker your mother’s,1,"(('__label__NEGATIVE',), array([0.99880117]))"
state brother Good luck mine spot par Modi Cynodon softness hope mat steady gross,2,"(('__label__NEUTRAL',), array([0.47148284]))"
here dear blood are happy share sacking streak handle name changed,1,"(('__label__NEUTRAL',), array([0.47789046]))"
thirty course case personal enmity slow not hate crime actually then sir congress and filthy,1,"(('__label__NEUTRAL',), array([0.58112425]))"
mind keen acting you fan conversancy bus similar wanting Keys,1,"(('__label__NEUTRAL',), array([0.55963778]))"
jay Bajrang bali,2,"(('__label__NEUTRAL',), array([0.75312358]))"
budget pass I each times manner hailstone lump and budget voting from some late the opp,2,"(('__label__NEUTRAL',), array([0.47267699]))"
Dream within will get similar The boy,2,"(('__label__NEUTRAL',), array([0.74471617]))"
world cup our have twirp fun ayah basil great awesome theme song for world cup,2,"(('__label__POSITIVE',), array([0.84133828]))"
slow today maine track mother violence love humanity sandwiches left,2,"(('__label__NEUTRAL',), array([0.53038895]))"
blouse world logo air ever other bike juke very world straightforward Messiah have,1,"(('__label__POSITIVE',), array([0.43203792]))"
teacher bade stitch what Will you be student actor teacher who student score I politician set have,2,"(('__label__NEUTRAL',), array([0.43908992]))"
sqbans congrats wrongdoer for followers allah done Jis xiii hither sensible The things son devoid hers xiii allah you,1,"(('__label__POSITIVE',), array([0.67120546]))"
jab India ahead sapphire tab Tamalogo someone tweet other what baddimaag yesterday the yes flavour vehicle,2,"(('__label__NEUTRAL',), array([0.6454618]))"
its many some uncork ready Lasts have incidentally but yes ready love hate kjo,2,"(('__label__NEUTRAL',), array([0.61196452]))"
any fake muslim opening sari tweet dry jailhouse adult muslim spire,1,"(('__label__NEGATIVE',), array([0.80505639]))"
official crore approximately first day breaks record highest day collect,2,"(('__label__NEUTRAL',), array([0.60940182]))"
brother the succour tax sniffle The kingdom your elephant have him your,2,"(('__label__NEGATIVE',), array([0.71741635]))"
rule breaker sentence hoagy any also Rahul filthy Awadhesh Dubey secret for follow not for break,2,"(('__label__NEUTRAL',), array([0.69855905]))"
neerupam tether water Gone but actually hair other conversancy value saale congressi my talon kat four,0,"(('__label__NEGATIVE',), array([0.55958158]))"
shelter ready Go each any also other so hold Peke afghanistan also practice,1,"(('__label__NEUTRAL',), array([0.54378361]))"
bangladesh cub ayah mugla bastard son bata saale kurta impress tier tax Gave jab,0,"(('__label__NEGATIVE',), array([0.89421934]))"
eat do exist so log tweet score waali Girls type our sun title self mine body par tattoo square dust,1,"(('__label__NEGATIVE',), array([0.59600073]))"
sister’s coins strand Visible media sister’s armistice who vote Gave his bareme eat other,2,"(('__label__NEGATIVE',), array([0.64973253]))"
thirty occupation mom Wain occupation middle high school thirty longer mom now lion happy for having gam,2,"(('__label__NEUTRAL',), array([0.46215954]))"
eat are absolutely right the great Rahul gandhi hope people best all,1,"(('__label__POSITIVE',), array([0.87639821]))"
Modi abusive you Sushma minister pad other Gave foreign minister tor Sushma from all best option,2,"(('__label__POSITIVE',), array([0.49048853]))"
pure state we are exist and gintee tax are exist how hero backward ratter tax,1,"(('__label__NEGATIVE',), array([0.48367143]))"
how dumb are eat dude eat think not hindu religion hindu too slow,0,"(('__label__NEUTRAL',), array([0.43500283]))"
best luck brother project territorial slumber To fly feel irunthuchu now super,2,"(('__label__POSITIVE',), array([0.49500543]))"
good morning guru pita finances finances Satguru tera reliance pita need your pious,2,"(('__label__POSITIVE',), array([0.81121075]))"
also Resignation Day Day fucker toonay also their exit pole Gave tired Your over within swan conversancy,1,"(('__label__NEGATIVE',), array([0.714495]))"
spirituality not dangerous very simple gar wit implement what,1,"(('__label__NEGATIVE',), array([0.40285361]))"
BJP many other abut that Tamas funfair BJP green devoid have,1,"(('__label__NEUTRAL',), array([0.49787638]))"
yells fuuckk ypuu fuck eat bites eat inferno fucicjjsj don deez nutz,1,"(('__label__NEGATIVE',), array([0.8277815]))"
looool thirty reply the best,1,"(('__label__POSITIVE',), array([0.68191504]))"
my screw He opinion dia their malarkey kerne Need other,2,"(('__label__NEGATIVE',), array([0.76236528]))"
gee love both your beeswax scared click thirty to,0,"(('__label__NEUTRAL',), array([0.48630103]))"
demand your more us,1,"(('__label__POSITIVE',), array([0.43748599]))"
Sure are with address brother fall allah hum come back will do Sure,1,"(('__label__POSITIVE',), array([0.6940769]))"
All day bus congress tenshion government come I,0,"(('__label__NEGATIVE',), array([0.43624407]))"
mode my from all juda main mogul mogul true lyrics,1,"(('__label__NEUTRAL',), array([0.53861505]))"
sister’s Swing shake strongman haikursi its poor and ship haiisne for laloo plant Gave thh,0,"(('__label__NEGATIVE',), array([0.50989598]))"
so pussy logo footage mat Gave Do it brother actually House us Shock mother have poor,2,"(('__label__NEGATIVE',), array([0.47091681]))"
terrorist army pakistan ratter tum self hay thine bap ratter ekk illegitimate bastard awlad hay The english death,1,"(('__label__NEGATIVE',), array([0.96515411]))"
uploads pic friend comments brother very funny have my ass fatt Gone haste haste brother masturbate hasle,1,"(('__label__POSITIVE',), array([0.49051303]))"
then inn police The ones do who on Gone yon police visit,2,"(('__label__NEUTRAL',), array([0.63236558]))"
other just want kill squashy loose for them selfish people omnibus which srf Others their faida work address have,1,"(('__label__NEGATIVE',), array([0.49471885]))"
ajj BJP invitation okay Will happen sir Go BJP gao jake,0,"(('__label__NEUTRAL',), array([0.61528909]))"
yes soooooo amazing sister very sensible tarbiyat devoid your program zarye,2,"(('__label__POSITIVE',), array([0.71968806]))"
good morning almighty papa plz bless more service Sumiran Charitable,2,"(('__label__POSITIVE',), array([0.87132931]))"
great mam your such any wanting other tax can mam quick action Takes have mam other country also,1,"(('__label__NEUTRAL',), array([0.51659369]))"
raja anna bdy celebration photos celebration with vetrimaaran sir Velraj sir peter final schedule,1,"(('__label__NEUTRAL',), array([0.47702777]))"
tebli ndan dikkat ekici bearer proje similar insanlar nyada bekleyen lleri stererek cezbedece,0,"(('__label__NEUTRAL',), array([0.51251924]))"
par debate your bengal underway sri ram par doing ever par also advertency Take surreptitious,1,"(('__label__NEUTRAL',), array([0.44149989]))"
shut pimp Your father wonder tax hold its traditional dress pakistan your ass why so adulterine,2,"(('__label__NEGATIVE',), array([0.89770281]))"
Bastard both dog self world dolly-bird wit have,1,"(('__label__NEGATIVE',), array([0.95252728]))"
tum Feeds Gone toy Gone manager each Your have idiot misery words yesterday stinking bad love,2,"(('__label__NEUTRAL',), array([0.53329289]))"
mother your words Agree sir and sir allah instruction gift,0,"(('__label__POSITIVE',), array([0.56770629]))"
and Will win publish road conversancy number after BJP,1,"(('__label__NEUTRAL',), array([0.66663098]))"
morning guru pita finances finances Satguru tera reliance today exam advertis,1,"(('__label__POSITIVE',), array([0.71001768]))"
walaaahi Manet diayaant wouma begn bgg bow bye mother’s libre waxaal mom,1,"(('__label__NEUTRAL',), array([0.5081957]))"
passe purchase dog varna Jis party Chief hindu religion Dreamy K man,1,"(('__label__NEGATIVE',), array([0.87917525]))"
omnibus bar like tax tweet man up will go morning sorrowful stamp mobile gum conversancy,1,"(('__label__NEUTRAL',), array([0.7499603]))"
daughter channel hack Gone plzzzzz support,1,"(('__label__NEUTRAL',), array([0.5620786]))"
some also bolo bsps roots corruption,0,"(('__label__NEGATIVE',), array([0.83061856]))"
brother sub words some other state hindu risk have data price rise tension other logo,1,"(('__label__NEUTRAL',), array([0.53462881]))"
somewhere BJP this ticket nihalchand for,1,"(('__label__NEUTRAL',), array([0.66893828]))"
love feeding cat straight cans tuna midway loves for,0,"(('__label__POSITIVE',), array([0.53064597]))"
exertion two Beat begrtoo log srf their paisa Make liy Play exist sub kami abatement team main,0,"(('__label__NEGATIVE',), array([0.48562655]))"
Will speak other idiot Strong team have pakistan bunch jokers,0,"(('__label__NEGATIVE',), array([0.82717365]))"
miss olic miss conceptulates slow miss world,1,"(('__label__POSITIVE',), array([0.80094439]))"
Shivraj sister’s situation tyre other leg want mrutu mug state highway par mtr,1,"(('__label__NEUTRAL',), array([0.37563711]))"
Your father what hie agar rani any problem other tum log class Read lyric other,0,"(('__label__NEGATIVE',), array([0.5143382]))"
throwback Wain hoya occupation dancing freestyle love never felt good feb last year slow today performed the sam,1,"(('__label__POSITIVE',), array([0.75555009]))"
Bastard exist jab stellar minister sub each chheej boobs other their View iss state,1,"(('__label__NEGATIVE',), array([0.3934525]))"
right now good safe journey home karachi dear madame sahib karachi good city mary Flamboyant Physical exist karac,2,"(('__label__NEUTRAL',), array([0.44399998]))"
salaam few pipol takorg thirsty benda times ha sitok kmk ada plh chix popcorn dgn sos kmk plh dikpun special ktkorg,0,"(('__label__NEUTRAL',), array([0.51638246]))"
muslim white shake Passed public dog other Will be cut,1,"(('__label__NEGATIVE',), array([0.9119435]))"
happy han yrrrr good job boy all pick saved thz,1,"(('__label__POSITIVE',), array([0.71400666]))"
pakistan zimbabwe kami Feel other hone Will give,1,"(('__label__NEGATIVE',), array([0.43798101]))"
have bastard and suer Mullo art and fuck muslim strain secular india may saale dog end,0,"(('__label__NEGATIVE',), array([0.98513925]))"
inferno cub Will be extinguished,1,"(('__label__NEUTRAL',), array([0.42891732]))"
salaam alaikum Jumma mubarak all brother slow sister may allah almighty bless eat slow accept all your X,1,"(('__label__POSITIVE',), array([0.96515125]))"
some the good things make happy ram temple ban will go and section section also,1,"(('__label__NEUTRAL',), array([0.65668768]))"
Modi cut master stroke your Understanding pare you Modi Becoming theca,1,"(('__label__NEGATIVE',), array([0.48833591]))"
congratulations son eric slow nova high graduating eat made just like gnu eat would congrat,2,"(('__label__POSITIVE',), array([0.85920066]))"
state abut south tantamount rest india have opening him twist paddo,1,"(('__label__NEUTRAL',), array([0.45153037]))"
stop listening old slow status makes eat happy one signal the right make your decisions for eat but eat period,1,"(('__label__POSITIVE',), array([0.54069287]))"
BJP game our commercial have ham sometimes Will stop other Mr. Modi more The responsibility personnel,2,"(('__label__NEUTRAL',), array([0.55417991]))"
Digvijay gandhi ever bastard Appeasement other what Rahul promise congress gandhi,1,"(('__label__NEGATIVE',), array([0.72448915]))"
the way parents raised occupation sooooo smart precinct much freedom sacking never misbehaved daytime,0,"(('__label__POSITIVE',), array([0.46782365]))"
mum banerjee underway sri ram dryad mourning bharat mum underway bengal,2,"(('__label__POSITIVE',), array([0.57748193]))"
Assam alaikum sir trifling say I exist Mary school ggmps sufi slave muhammad spire boobs then also gate other cost,1,"(('__label__NEUTRAL',), array([0.50143111]))"
hooker wazir other Can and if hay address underway crown gul manner choky hay,2,"(('__label__NEGATIVE',), array([0.45606074]))"
whole pakistani team unfit for World Cup some iftar mint yesterday state Seems have some bad,2,"(('__label__NEGATIVE',), array([0.63225341]))"
ohhhh thought eat work drama based the movie all good,1,"(('__label__POSITIVE',), array([0.65353888]))"
won already all the heart each tax also winning I trustee proud the word,0,"(('__label__POSITIVE',), array([0.87314051]))"
can eat answer miscalculated vote each seat one vote matters have and our dhji,2,"(('__label__NEUTRAL',), array([0.48455471]))"
some log tough wordsmith poet ban I have then self philosopher,1,"(('__label__NEUTRAL',), array([0.64646429]))"
life journey each pal within love have each Moments within merriment have blood Memories have heart Life have good night,2,"(('__label__POSITIVE',), array([0.6752007]))"
thirty point funny true,2,"(('__label__NEUTRAL',), array([0.51969188]))"
okay mahan Mehta their As any other other hotel hum poor what do,2,"(('__label__NEUTRAL',), array([0.66112536]))"
this salim that self-importance who have his almost each analysis wrong hotel have,1,"(('__label__NEUTRAL',), array([0.50499833]))"
tum more brother any gap other many seat exist char tum also Can,1,"(('__label__NEUTRAL',), array([0.54134303]))"
drunk drunk enuf yes unerring semi-dick have sport rich son really wish for dat get,2,"(('__label__NEUTRAL',), array([0.6422168]))"
public love nothing dour up hold skewer slow always stay positive my,2,"(('__label__POSITIVE',), array([0.795026]))"
best luck for the next any issue nigger armistice each next barish trha barsy okay,2,"(('__label__POSITIVE',), array([0.53619343]))"
muslim musket mar Gave cow name but mar pit what wanting BJP seed somewhere notorious score Sajis other,0,"(('__label__NEGATIVE',), array([0.68944979]))"
ohhhh but thats nice anyway side note did liked hahaha,2,"(('__label__NEUTRAL',), array([0.67698312]))"
thanks papa have such good looking babies Messiah allah around children I feel glad Wain all,2,"(('__label__POSITIVE',), array([0.87504119]))"
Jis star aids treatment have ppp workers also underway problem well done and,2,"(('__label__NEUTRAL',), array([0.44883728]))"
amit shah should remain BJP president minister game any also tax can have self tax Can have,2,"(('__label__NEUTRAL',), array([0.52042472]))"
clean chit also milegyi free within stock very have,1,"(('__label__NEUTRAL',), array([0.68702394]))"
you also your sister mother’s tho similar other throw may you disdain sakti,1,"(('__label__NEGATIVE',), array([0.50191033]))"
incidentally also BJP whoremaster Will happen the same rupee Kerr debate jaeger,1,"(('__label__NEGATIVE',), array([0.53957295]))"
best friend did thing slow lucky have watched each grow slow conquer along thirty journey forever proud,2,"(('__label__POSITIVE',), array([0.83863413]))"
marzo team semi-dick falls hum then also,1,"(('__label__NEUTRAL',), array([0.53636688]))"
literally the best part,1,"(('__label__NEUTRAL',), array([0.58484632]))"
hooter lyric forehead banerjee jay sri ram jay sri ram jay sri ram jay sri ram jay sri ram jay sri,2,"(('__label__NEUTRAL',), array([0.68771017]))"
stupefaction other sadhu Welsh streak thigh ha us for Flatten congress,1,"(('__label__NEUTRAL',), array([0.59010828]))"
absolutely precinct lag stutter exynos note everything Russia really great,2,"(('__label__POSITIVE',), array([0.6688329]))"
any words other more aggravation hone any adult other have maar hold have title again Worn,1,"(('__label__NEUTRAL',), array([0.69163781]))"
Vic trip I hane vine today nigger here Wandering also other,1,"(('__label__NEUTRAL',), array([0.78853917]))"
happy birthday the most beautiful akka,2,"(('__label__POSITIVE',), array([0.98337293]))"
do have hum love india We abut hundred times india the cult classic sacking occupation can never,0,"(('__label__POSITIVE',), array([0.55692059]))"
stay happy always sir allah you long Life frame,2,"(('__label__POSITIVE',), array([0.96152097]))"
night pita tuci unfailingly Goliath rho plz take care urself papa love papa have accompaniment,2,"(('__label__POSITIVE',), array([0.55563569]))"
any agar bole you smack other I also any hope mat steady its meaning abusive you abusive self have,2,"(('__label__NEUTRAL',), array([0.64147162]))"
many many congratulations prime today you state stateliness and respect very up Kardi hope Does state,2,"(('__label__POSITIVE',), array([0.94328588]))"
what visit Dalits us islam title band tax crime commission allah must have sucker,1,"(('__label__NEGATIVE',), array([0.68026316]))"
well raja warring far better police immature Navjot siddu raja eat just need little,0,"(('__label__NEUTRAL',), array([0.54100531]))"
toy for plain other Need have then sir craziness,1,"(('__label__NEUTRAL',), array([0.68144369]))"
forward log bharat other Lasts bharat then slavery other Lasts liberty and yesterday mil breed,1,"(('__label__NEUTRAL',), array([0.56207842]))"
sir have vote for nation you nigger result for Good luck underway hind,2,"(('__label__POSITIVE',), array([0.58495736]))"
many congratulations sri thirty oath ceremony best wishes,2,"(('__label__POSITIVE',), array([0.97068226]))"
news channel vale sub BJP boobs have,0,"(('__label__NEGATIVE',), array([0.55023998]))"
sub tom jerry As then any and other hayn naw,2,"(('__label__NEUTRAL',), array([0.70812464]))"
sir demand score other hoagy sarko come Will happen Kiuki eci Will listen other tou public,1,"(('__label__NEUTRAL',), array([0.67237175]))"
who ablution spice support eat,1,"(('__label__NEUTRAL',), array([0.72730953]))"
lov eat all up rho sport,2,"(('__label__POSITIVE',), array([0.7307834]))"
zainsyn other brother us Gurgaon other the without have which filthy,0,"(('__label__NEUTRAL',), array([0.47263151]))"
congratulations Modi become streak once again underway hind mere people towards Hearty Good luck,2,"(('__label__POSITIVE',), array([0.87562072]))"
Kejrival will get less then seats bar Itchwall,0,"(('__label__NEUTRAL',), array([0.56408131]))"
to my area The town devoid have,1,"(('__label__NEUTRAL',), array([0.71132767]))"
Modi your government many son game tax devoid have par you req have camphor sub spot,1,"(('__label__NEUTRAL',), array([0.41806835]))"
wow lovly number one bollywood star whose popularity worldwide within top where,2,"(('__label__NEUTRAL',), array([0.67625183]))"
brother world cup All Marx falls bad boobs gay best side,0,"(('__label__POSITIVE',), array([0.4854916]))"
vowel pille terrorist log terrorist vote Giving have BJP ever other kiyo,0,"(('__label__NEGATIVE',), array([0.95859313]))"
any its just the first match unerring have thoughtfulness have game tera Your opposite match and also exist,2,"(('__label__NEUTRAL',), array([0.634978]))"
thirty news deserves twitter page many many Thank you darling daughter mariyam the yours and,2,"(('__label__POSITIVE',), array([0.73432904]))"
void hone jarvat other scindia hame public think status Gave have year bad On these double sakti,1,"(('__label__NEGATIVE',), array([0.48594472]))"
you mine tongue own dust,1,"(('__label__NEUTRAL',), array([0.62851733]))"
sleeping pills better have you astagfirullah Read and Maggin karen words mind mei foran Sleep Will try,1,"(('__label__NEUTRAL',), array([0.44940454]))"
bharat main strongman Dhannasseh ban public have state main cms ministers ban sister have university,1,"(('__label__NEGATIVE',), array([0.49512914]))"
orthodontist said probs get braces off before october lnk but don,1,"(('__label__NEUTRAL',), array([0.61975485]))"
the weregarurumon slow gin ones are blessing their feet are awesome eat did great work with all,2,"(('__label__POSITIVE',), array([0.89676315]))"
lazyteen Appearance sensible reply,1,"(('__label__POSITIVE',), array([0.44482189]))"
fuck eat guys all Day hagiga ana abode gulu lekum nobody wants listen Wain say nashville bad luck,0,"(('__label__NEGATIVE',), array([0.5565235]))"
side within Blooming fucker grass Cutting for log other mile what him Go,0,"(('__label__NEGATIVE',), array([0.86855978]))"
our Father our Hands doze dia Do it self over doze and unconscious Go,1,"(('__label__NEGATIVE',), array([0.46560159]))"
wishing Rohan brother very happy birthday may allah bless your family rumman brother from,2,"(('__label__POSITIVE',), array([0.95001936]))"
iss paglet appeal haregi panditayan,0,"(('__label__NEUTRAL',), array([0.5170964]))"
you young seed where also hua have yon the you unfailingly up steady and fir you mine,2,"(('__label__NEUTRAL',), array([0.40617681]))"
sir word any wanting other Will happen Because afser rss saint BJP The puppy you government wipeout,0,"(('__label__NEUTRAL',), array([0.51750875]))"
happy see eat playing spark sir movie may eat reach greater heights sir our vast,2,"(('__label__POSITIVE',), array([0.56339616]))"
Will remain kbje mei alien Modi As media other any Pogebhaiya,1,"(('__label__NEUTRAL',), array([0.60741407]))"
Vesper believe sir Beaten up have bug other Did temple pas,0,"(('__label__NEUTRAL',), array([0.45370185]))"
sensible fofis changes star shopping peep redemption song bob marley problem chance,1,"(('__label__NEUTRAL',), array([0.59721178]))"
the done watercraft abominable adult And filthy galeez adult have self the done bitch army,0,"(('__label__NEGATIVE',), array([0.87532353]))"
sir thirty really true main in within hooter hither each sister’s each gari check spire have agar accompaniment hue when,1,"(('__label__NEUTRAL',), array([0.52105922]))"
are psychopath malarkey tweets work rude don respect have your own plan want simple girl,0,"(('__label__NEGATIVE',), array([0.60755694]))"
everyone accompaniment everyone unfolding everyone sureness winning bharat then times Narendra Modi government,2,"(('__label__POSITIVE',), array([0.81920826]))"
shah class flame may Mr. Modi other Will handle,1,"(('__label__NEUTRAL',), array([0.535276]))"
wish indian team all the best slow small mother’s mother’s poem,2,"(('__label__POSITIVE',), array([0.75557214]))"
abe partner fucking Asia muslim hone Being crime hua tired and government police hoagy thirty,0,"(('__label__NEGATIVE',), array([0.75352138]))"
thanks sir all were there funeral you cabinet minister Becoming but honable sahib many many without you,2,"(('__label__POSITIVE',), array([0.64902979]))"
fake love worse police real hate,1,"(('__label__NEGATIVE',), array([0.55156755]))"
today also incidentally reporter without ana may where account gush I eat today hindu right expression,1,"(('__label__NEUTRAL',), array([0.66828144]))"
Elder sister flame disease conversancy have,1,"(('__label__NEGATIVE',), array([0.6878286]))"
sir To all address have And change how have The cheats winning but me Allah par round,0,"(('__label__POSITIVE',), array([0.46977124]))"
Hail family members all septet only,2,"(('__label__POSITIVE',), array([0.58187342]))"
msg water very precious for straightforward austere lead,2,"(('__label__POSITIVE',), array([0.59114355]))"
any answer other power state the town turn from all semi-dick wrong actually ticker disdain Born lnk dire dire,1,"(('__label__NEUTRAL',), array([0.62507463]))"
get the fuck redmen hurrr,0,"(('__label__NEGATIVE',), array([0.84015542]))"
big jay mcneely there something your mind big jay mcneely the extended play collection,1,"(('__label__NEUTRAL',), array([0.60291976]))"
Your for no-count nub din Modi warbler bakte game stick some commission other and,0,"(('__label__NEUTRAL',), array([0.49317914]))"
tyre indian railway where reservation also general public spire visualise flame any other also other Come,1,"(('__label__NEUTRAL',), array([0.67395645]))"
banklootodal ram Council Bismil plain scarlet dhingra sham Krishna Verma madam starved cama shaheed,2,"(('__label__NEUTRAL',), array([0.4582555]))"
congress election each Gone BJP also falls may congress adjacent answer other and BJP for,1,"(('__label__NEUTRAL',), array([0.5309754]))"
mother Agree eat poke hua sympathy puri seat par BJP voting other we hither bhp winning Gone,0,"(('__label__POSITIVE',), array([0.4420805]))"
haste haste cut I rate,1,"(('__label__NEUTRAL',), array([0.57618809]))"
good luck biswa hope all goes well,2,"(('__label__POSITIVE',), array([0.93122745]))"
