tweet,actual,predicted
ajj BJP invitation okay Will happen sir Go BJP gao jake,0,"(('__label__NEUTRAL',), array([0.60654414]))"
yes soooooo amazing sister very sensible tarbiyat devoid your program zarye,2,"(('__label__POSITIVE',), array([0.62102479]))"
good morning almighty papa plz bless more service Sumiran Charitable,2,"(('__label__POSITIVE',), array([0.82867044]))"
great mam your such any wanting other tax can mam quick action Takes have mam other country also,1,"(('__label__NEUTRAL',), array([0.48093846]))"
raja anna bdy celebration photos celebration with vetrimaaran sir Velraj sir peter final schedule,1,"(('__label__NEUTRAL',), array([0.46209478]))"
tebli ndan dikkat ekici bearer proje similar insanlar nyada bekleyen lleri stererek cezbedece,0,"(('__label__NEUTRAL',), array([0.50724697]))"
par debate your bengal underway sri ram par doing ever par also advertency Take surreptitious,1,"(('__label__NEUTRAL',), array([0.4654496]))"
shut pimp Your father wonder tax hold its traditional dress pakistan your ass why so adulterine,2,"(('__label__NEGATIVE',), array([0.87679136]))"
Bastard both dog self world dolly-bird wit have,1,"(('__label__NEGATIVE',), array([0.9505353]))"
tum Feeds Gone toy Gone manager each Your have idiot misery words yesterday stinking bad love,2,"(('__label__NEUTRAL',), array([0.52384937]))"
mother your words Agree sir and sir allah instruction gift,0,"(('__label__POSITIVE',), array([0.61516958]))"
and Will win publish road conversancy number after BJP,1,"(('__label__NEUTRAL',), array([0.58289993]))"
morning guru pita finances finances Satguru tera reliance today exam advertis,1,"(('__label__POSITIVE',), array([0.65453613]))"
walaaahi Manet diayaant wouma begn bgg bow bye mother’s libre waxaal mom,1,"(('__label__NEUTRAL',), array([0.46997622]))"
passe purchase dog varna Jis party Chief hindu religion Dreamy K man,1,"(('__label__NEGATIVE',), array([0.88278908]))"
omnibus bar like tax tweet man up will go morning sorrowful stamp mobile gum conversancy,1,"(('__label__NEUTRAL',), array([0.74296916]))"
daughter channel hack Gone plzzzzz support,1,"(('__label__NEUTRAL',), array([0.50696898]))"
some also bolo bsps roots corruption,0,"(('__label__NEGATIVE',), array([0.82788426]))"
brother sub words some other state hindu risk have data price rise tension other logo,1,"(('__label__NEUTRAL',), array([0.48099253]))"
somewhere BJP this ticket nihalchand for,1,"(('__label__NEUTRAL',), array([0.60147846]))"
love feeding cat straight cans tuna midway loves for,0,"(('__label__POSITIVE',), array([0.45942506]))"
exertion two Beat begrtoo log srf their paisa Make liy Play exist sub kami abatement team main,0,"(('__label__NEGATIVE',), array([0.49586225]))"
Will speak other idiot Strong team have pakistan bunch jokers,0,"(('__label__NEGATIVE',), array([0.84799874]))"
miss olic miss conceptulates slow miss world,1,"(('__label__POSITIVE',), array([0.78423488]))"
Shivraj sister’s situation tyre other leg want mrutu mug state highway par mtr,1,"(('__label__NEGATIVE',), array([0.41542909]))"
Your father what hie agar rani any problem other tum log class Read lyric other,0,"(('__label__NEGATIVE',), array([0.62582988]))"
throwback Wain hoya occupation dancing freestyle love never felt good feb last year slow today performed the sam,1,"(('__label__POSITIVE',), array([0.74123877]))"
Bastard exist jab stellar minister sub each chheej boobs other their View iss state,1,"(('__label__POSITIVE',), array([0.38832805]))"
right now good safe journey home karachi dear madame sahib karachi good city mary Flamboyant Physical exist karac,2,"(('__label__NEUTRAL',), array([0.44584578]))"
salaam few pipol takorg thirsty benda times ha sitok kmk ada plh chix popcorn dgn sos kmk plh dikpun special ktkorg,0,"(('__label__NEUTRAL',), array([0.5151003]))"
muslim white shake Passed public dog other Will be cut,1,"(('__label__NEGATIVE',), array([0.92307633]))"
happy han yrrrr good job boy all pick saved thz,1,"(('__label__POSITIVE',), array([0.70643693]))"
pakistan zimbabwe kami Feel other hone Will give,1,"(('__label__NEGATIVE',), array([0.55408496]))"
have bastard and suer Mullo art and fuck muslim strain secular india may saale dog end,0,"(('__label__NEGATIVE',), array([0.98975611]))"
inferno cub Will be extinguished,1,"(('__label__NEUTRAL',), array([0.42415461]))"
salaam alaikum Jumma mubarak all brother slow sister may allah almighty bless eat slow accept all your X,1,"(('__label__POSITIVE',), array([0.96431273]))"
some the good things make happy ram temple ban will go and section section also,1,"(('__label__NEUTRAL',), array([0.66470283]))"
Modi cut master stroke your Understanding pare you Modi Becoming theca,1,"(('__label__NEGATIVE',), array([0.43182993]))"
congratulations son eric slow nova high graduating eat made just like gnu eat would congrat,2,"(('__label__POSITIVE',), array([0.87271929]))"
state abut south tantamount rest india have opening him twist paddo,1,"(('__label__NEGATIVE',), array([0.40691906]))"
stop listening old slow status makes eat happy one signal the right make your decisions for eat but eat period,1,"(('__label__POSITIVE',), array([0.51978779]))"
BJP game our commercial have ham sometimes Will stop other Mr. Modi more The responsibility personnel,2,"(('__label__NEUTRAL',), array([0.54029018]))"
Digvijay gandhi ever bastard Appeasement other what Rahul promise congress gandhi,1,"(('__label__NEGATIVE',), array([0.71661013]))"
the way parents raised occupation sooooo smart precinct much freedom sacking never misbehaved daytime,0,"(('__label__POSITIVE',), array([0.46487987]))"
mum banerjee underway sri ram dryad mourning bharat mum underway bengal,2,"(('__label__POSITIVE',), array([0.60218877]))"
Assam alaikum sir trifling say I exist Mary school ggmps sufi slave muhammad spire boobs then also gate other cost,1,"(('__label__NEUTRAL',), array([0.4919371]))"
hooker wazir other Can and if hay address underway crown gul manner choky hay,2,"(('__label__NEGATIVE',), array([0.4834334]))"
whole pakistani team unfit for World Cup some iftar mint yesterday state Seems have some bad,2,"(('__label__NEGATIVE',), array([0.64058626]))"
ohhhh thought eat work drama based the movie all good,1,"(('__label__POSITIVE',), array([0.6742748]))"
won already all the heart each tax also winning I trustee proud the word,0,"(('__label__POSITIVE',), array([0.85338807]))"
can eat answer miscalculated vote each seat one vote matters have and our dhji,2,"(('__label__NEUTRAL',), array([0.43456471]))"
some log tough wordsmith poet ban I have then self philosopher,1,"(('__label__NEUTRAL',), array([0.60212445]))"
life journey each pal within love have each Moments within merriment have blood Memories have heart Life have good night,2,"(('__label__POSITIVE',), array([0.68298715]))"
thirty point funny true,2,"(('__label__NEUTRAL',), array([0.51889718]))"
okay mahan Mehta their As any other other hotel hum poor what do,2,"(('__label__NEUTRAL',), array([0.57692677]))"
this salim that self-importance who have his almost each analysis wrong hotel have,1,"(('__label__NEUTRAL',), array([0.48491517]))"
tum more brother any gap other many seat exist char tum also Can,1,"(('__label__NEGATIVE',), array([0.45204681]))"
drunk drunk enuf yes unerring semi-dick have sport rich son really wish for dat get,2,"(('__label__NEUTRAL',), array([0.60337704]))"
public love nothing dour up hold skewer slow always stay positive my,2,"(('__label__POSITIVE',), array([0.80668414]))"
best luck for the next any issue nigger armistice each next barish trha barsy okay,2,"(('__label__POSITIVE',), array([0.53129685]))"
muslim musket mar Gave cow name but mar pit what wanting BJP seed somewhere notorious score Sajis other,0,"(('__label__NEGATIVE',), array([0.77133894]))"
ohhhh but thats nice anyway side note did liked hahaha,2,"(('__label__NEUTRAL',), array([0.71210814]))"
thanks papa have such good looking babies Messiah allah around children I feel glad Wain all,2,"(('__label__POSITIVE',), array([0.87879729]))"
Jis star aids treatment have ppp workers also underway problem well done and,2,"(('__label__NEUTRAL',), array([0.45888472]))"
amit shah should remain BJP president minister game any also tax can have self tax Can have,2,"(('__label__NEUTRAL',), array([0.48622522]))"
clean chit also milegyi free within stock very have,1,"(('__label__NEUTRAL',), array([0.67002612]))"
you also your sister mother’s tho similar other throw may you disdain sakti,1,"(('__label__NEGATIVE',), array([0.60825986]))"
incidentally also BJP whoremaster Will happen the same rupee Kerr debate jaeger,1,"(('__label__NEGATIVE',), array([0.57234311]))"
best friend did thing slow lucky have watched each grow slow conquer along thirty journey forever proud,2,"(('__label__POSITIVE',), array([0.83737391]))"
marzo team semi-dick falls hum then also,1,"(('__label__NEUTRAL',), array([0.51842386]))"
literally the best part,1,"(('__label__NEUTRAL',), array([0.61290687]))"
hooter lyric forehead banerjee jay sri ram jay sri ram jay sri ram jay sri ram jay sri ram jay sri,2,"(('__label__NEUTRAL',), array([0.70069444]))"
stupefaction other sadhu Welsh streak thigh ha us for Flatten congress,1,"(('__label__NEUTRAL',), array([0.56142282]))"
absolutely precinct lag stutter exynos note everything Russia really great,2,"(('__label__POSITIVE',), array([0.65384346]))"
any words other more aggravation hone any adult other have maar hold have title again Worn,1,"(('__label__NEUTRAL',), array([0.63119274]))"
Vic trip I hane vine today nigger here Wandering also other,1,"(('__label__NEUTRAL',), array([0.76798499]))"
happy birthday the most beautiful akka,2,"(('__label__POSITIVE',), array([0.9836067]))"
do have hum love india We abut hundred times india the cult classic sacking occupation can never,0,"(('__label__POSITIVE',), array([0.56683904]))"
stay happy always sir allah you long Life frame,2,"(('__label__POSITIVE',), array([0.9639262]))"
night pita tuci unfailingly Goliath rho plz take care urself papa love papa have accompaniment,2,"(('__label__POSITIVE',), array([0.50664186]))"
any agar bole you smack other I also any hope mat steady its meaning abusive you abusive self have,2,"(('__label__NEUTRAL',), array([0.59866446]))"
many many congratulations prime today you state stateliness and respect very up Kardi hope Does state,2,"(('__label__POSITIVE',), array([0.93682784]))"
what visit Dalits us islam title band tax crime commission allah must have sucker,1,"(('__label__NEGATIVE',), array([0.6667347]))"
well raja warring far better police immature Navjot siddu raja eat just need little,0,"(('__label__NEUTRAL',), array([0.54552358]))"
toy for plain other Need have then sir craziness,1,"(('__label__NEUTRAL',), array([0.64927846]))"
forward log bharat other Lasts bharat then slavery other Lasts liberty and yesterday mil breed,1,"(('__label__NEUTRAL',), array([0.51234972]))"
sir have vote for nation you nigger result for Good luck underway hind,2,"(('__label__POSITIVE',), array([0.61965889]))"
many congratulations sri thirty oath ceremony best wishes,2,"(('__label__POSITIVE',), array([0.96085972]))"
news channel vale sub BJP boobs have,0,"(('__label__NEGATIVE',), array([0.56718016]))"
sub tom jerry As then any and other hayn naw,2,"(('__label__NEUTRAL',), array([0.63139939]))"
sir demand score other hoagy sarko come Will happen Kiuki eci Will listen other tou public,1,"(('__label__NEUTRAL',), array([0.64582378]))"
who ablution spice support eat,1,"(('__label__NEUTRAL',), array([0.70975494]))"
lov eat all up rho sport,2,"(('__label__POSITIVE',), array([0.78547204]))"
zainsyn other brother us Gurgaon other the without have which filthy,0,"(('__label__NEGATIVE',), array([0.59726501]))"
congratulations Modi become streak once again underway hind mere people towards Hearty Good luck,2,"(('__label__POSITIVE',), array([0.8879438]))"
Kejrival will get less then seats bar Itchwall,0,"(('__label__NEUTRAL',), array([0.55136049]))"
to my area The town devoid have,1,"(('__label__NEUTRAL',), array([0.75127459]))"
Modi your government many son game tax devoid have par you req have camphor sub spot,1,"(('__label__NEUTRAL',), array([0.40579972]))"
wow lovly number one bollywood star whose popularity worldwide within top where,2,"(('__label__NEUTRAL',), array([0.66140753]))"
brother world cup All Marx falls bad boobs gay best side,0,"(('__label__POSITIVE',), array([0.5278458]))"
vowel pille terrorist log terrorist vote Giving have BJP ever other kiyo,0,"(('__label__NEGATIVE',), array([0.96398616]))"
any its just the first match unerring have thoughtfulness have game tera Your opposite match and also exist,2,"(('__label__NEUTRAL',), array([0.6107235]))"
thirty news deserves twitter page many many Thank you darling daughter mariyam the yours and,2,"(('__label__POSITIVE',), array([0.70158398]))"
void hone jarvat other scindia hame public think status Gave have year bad On these double sakti,1,"(('__label__NEGATIVE',), array([0.51819879]))"
you mine tongue own dust,1,"(('__label__NEUTRAL',), array([0.59899968]))"
sleeping pills better have you astagfirullah Read and Maggin karen words mind mei foran Sleep Will try,1,"(('__label__NEUTRAL',), array([0.4261933]))"
bharat main strongman Dhannasseh ban public have state main cms ministers ban sister have university,1,"(('__label__NEGATIVE',), array([0.48036388]))"
orthodontist said probs get braces off before october lnk but don,1,"(('__label__NEUTRAL',), array([0.60612869]))"
the weregarurumon slow gin ones are blessing their feet are awesome eat did great work with all,2,"(('__label__POSITIVE',), array([0.89592499]))"
lazyteen Appearance sensible reply,1,"(('__label__POSITIVE',), array([0.38878858]))"
fuck eat guys all Day hagiga ana abode gulu lekum nobody wants listen Wain say nashville bad luck,0,"(('__label__NEGATIVE',), array([0.54618317]))"
side within Blooming fucker grass Cutting for log other mile what him Go,0,"(('__label__NEGATIVE',), array([0.89656246]))"
our Father our Hands doze dia Do it self over doze and unconscious Go,1,"(('__label__NEGATIVE',), array([0.5315938]))"
wishing Rohan brother very happy birthday may allah bless your family rumman brother from,2,"(('__label__POSITIVE',), array([0.94781405]))"
iss paglet appeal haregi panditayan,0,"(('__label__NEUTRAL',), array([0.45416617]))"
you young seed where also hua have yon the you unfailingly up steady and fir you mine,2,"(('__label__NEUTRAL',), array([0.38736922]))"
sir word any wanting other Will happen Because afser rss saint BJP The puppy you government wipeout,0,"(('__label__NEUTRAL',), array([0.49023104]))"
happy see eat playing spark sir movie may eat reach greater heights sir our vast,2,"(('__label__POSITIVE',), array([0.58112425]))"
Will remain kbje mei alien Modi As media other any Pogebhaiya,1,"(('__label__NEUTRAL',), array([0.53654629]))"
Vesper believe sir Beaten up have bug other Did temple pas,0,"(('__label__NEUTRAL',), array([0.44101834]))"
sensible fofis changes star shopping peep redemption song bob marley problem chance,1,"(('__label__NEUTRAL',), array([0.61478013]))"
the done watercraft abominable adult And filthy galeez adult have self the done bitch army,0,"(('__label__NEGATIVE',), array([0.88722414]))"
sir thirty really true main in within hooter hither each sister’s each gari check spire have agar accompaniment hue when,1,"(('__label__NEUTRAL',), array([0.4896585]))"
are psychopath malarkey tweets work rude don respect have your own plan want simple girl,0,"(('__label__NEGATIVE',), array([0.58738124]))"
everyone accompaniment everyone unfolding everyone sureness winning bharat then times Narendra Modi government,2,"(('__label__POSITIVE',), array([0.80402958]))"
shah class flame may Mr. Modi other Will handle,1,"(('__label__NEUTRAL',), array([0.50625724]))"
wish indian team all the best slow small mother’s mother’s poem,2,"(('__label__POSITIVE',), array([0.75591028]))"
abe partner fucking Asia muslim hone Being crime hua tired and government police hoagy thirty,0,"(('__label__NEGATIVE',), array([0.70059788]))"
thanks sir all were there funeral you cabinet minister Becoming but honable sahib many many without you,2,"(('__label__POSITIVE',), array([0.62998646]))"
fake love worse police real hate,1,"(('__label__NEGATIVE',), array([0.62258685]))"
today also incidentally reporter without ana may where account gush I eat today hindu right expression,1,"(('__label__NEUTRAL',), array([0.62130874]))"
Elder sister flame disease conversancy have,1,"(('__label__NEGATIVE',), array([0.77274746]))"
sir To all address have And change how have The cheats winning but me Allah par round,0,"(('__label__POSITIVE',), array([0.53830242]))"
Hail family members all septet only,2,"(('__label__POSITIVE',), array([0.60351562]))"
msg water very precious for straightforward austere lead,2,"(('__label__POSITIVE',), array([0.56792206]))"
any answer other power state the town turn from all semi-dick wrong actually ticker disdain Born lnk dire dire,1,"(('__label__NEUTRAL',), array([0.57518631]))"
get the fuck redmen hurrr,0,"(('__label__NEGATIVE',), array([0.87861663]))"
big jay mcneely there something your mind big jay mcneely the extended play collection,1,"(('__label__NEUTRAL',), array([0.6048665]))"
Your for no-count nub din Modi warbler bakte game stick some commission other and,0,"(('__label__NEUTRAL',), array([0.42892388]))"
tyre indian railway where reservation also general public spire visualise flame any other also other Come,1,"(('__label__NEUTRAL',), array([0.62968034]))"
banklootodal ram Council Bismil plain scarlet dhingra sham Krishna Verma madam starved cama shaheed,2,"(('__label__NEUTRAL',), array([0.45155901]))"
congress election each Gone BJP also falls may congress adjacent answer other and BJP for,1,"(('__label__NEUTRAL',), array([0.47829792]))"
mother Agree eat poke hua sympathy puri seat par BJP voting other we hither bhp winning Gone,0,"(('__label__POSITIVE',), array([0.42120352]))"
haste haste cut I rate,1,"(('__label__NEUTRAL',), array([0.62881279]))"
good luck biswa hope all goes well,2,"(('__label__POSITIVE',), array([0.93166173]))"
,1,"(('__label__NEUTRAL',), array([0.91641396]))"
listen Pakistan london swell bed store ass address spire have To everyone bed mother soti exist enjoy,1,"(('__label__NEUTRAL',), array([0.37170649]))"
us state pride,1,"(('__label__POSITIVE',), array([0.86803317]))"
around with comic fonts based handwriting inspired font yes royal status gorgeous,1,"(('__label__POSITIVE',), array([0.37678063]))"
ncbn Grey naughty play with lion,1,"(('__label__NEUTRAL',), array([0.46896237]))"
sport spice other have log him other sneak spice have Jis culture,1,"(('__label__NEGATIVE',), array([0.73331535]))"
muslim khan releases eid wanted hit dabangg hit bodyguard,1,"(('__label__NEUTRAL',), array([0.4276422]))"
eat can tell marie all immense pleasure thank eat,2,"(('__label__POSITIVE',), array([0.66538358]))"
thanks always makes time for the young ones true gent gael slow fantastic role model,2,"(('__label__POSITIVE',), array([0.82465738]))"
logo yesterday suss sunna Learn Buzz Necessary other Visible Gone sri,1,"(('__label__NEGATIVE',), array([0.46860695]))"
takings khoti on hair address Stayed have jesay state tired mother fuck waiter sister’s india tatta,0,"(('__label__NEGATIVE',), array([0.65522122]))"
Congressman votar maine yon thousand mange lyric Congress government Will come back tax dunda sale,1,"(('__label__NEGATIVE',), array([0.62421769]))"
are missing eat debates trustee from all tiptop humour your opposite uncork have hahahahahahah,2,"(('__label__NEUTRAL',), array([0.52489948]))"
,1,"(('__label__NEUTRAL',), array([0.91641396]))"
Wain girl are talking girl have tune peace fucker dick girl Yr girl eat,1,"(('__label__NEGATIVE',), array([0.95697242]))"
lion not daughter piece consignment lion Rehmat,1,"(('__label__NEUTRAL',), array([0.36509761]))"
teliya Your rural main slush whoremaster conversancy,1,"(('__label__NEGATIVE',), array([0.6705237]))"
soon will face them bitches love eat,2,"(('__label__POSITIVE',), array([0.67811263]))"
bashayi you the and Cabbage congrats all true Indian,2,"(('__label__POSITIVE',), array([0.65281147]))"
akmu Unmarked congrats trench worked hard public laugh eat did well congrats,2,"(('__label__POSITIVE',), array([0.671884]))"
padty workers eat suicide do you any misery other donkey workers more misery donkey you some wanting,0,"(('__label__NEUTRAL',), array([0.40738821]))"
began streak career together the make takings great actor remember ice telling after takings,1,"(('__label__POSITIVE',), array([0.49425304]))"
withdrawnness school swan pimp brass tired bcoz thirty friends made fun best friend this separated,1,"(('__label__NEUTRAL',), array([0.4799087]))"
three main from Iran khan various paisa also other khaya qoam doubt but second tier also that other,1,"(('__label__NEGATIVE',), array([0.51269263]))"
sir believe your faith slow wishes sir eat will again tremendous work for the weake,2,"(('__label__POSITIVE',), array([0.81274641]))"
your good solicitude lissom such towards you your winning Hearty Good luck,2,"(('__label__POSITIVE',), array([0.84960657]))"
Chatter late fee traders govt waive Kardi which govt accompaniment other Gave return other submit but gin,1,"(('__label__NEUTRAL',), array([0.47627303]))"
weed tipple band kat dalle hongkong The rumor Spread year Gone have india also hua,1,"(('__label__NEGATIVE',), array([0.52469778]))"
khan donkey rebate tired Modi sport ratter donkey then foon mubarik bad kiyn,0,"(('__label__NEGATIVE',), array([0.47815388]))"
respected Mr. Modi main mere mother’s baba after agar whose from all more respect Do you you,2,"(('__label__NEUTRAL',), array([0.48182538]))"
oum,1,"(('__label__NEUTRAL',), array([0.57077026]))"
status your name India everybody ohhhhhhhhh like india dear eat sing,1,"(('__label__POSITIVE',), array([0.43771267]))"
uncle debate come eat fuck went,1,"(('__label__NEGATIVE',), array([0.74185961]))"
today writing title tax similar cost Democracy rat pole come other infact stick pin title,1,"(('__label__NEUTRAL',), array([0.47603109]))"
crush friendzoned eat but merriment have within visit woeful lol not najoomi sorry,1,"(('__label__NEUTRAL',), array([0.64115137]))"
us state jab employment have other work recruitments other have for waiter waiter university paper deg,1,"(('__label__NEGATIVE',), array([0.53358084]))"
love argument score implies sacking okay for president commit high crimes long avoids misdem,0,"(('__label__NEUTRAL',), array([0.55891424]))"
okay better police mother cow father elephant sympathy for your mom monkey for uncl,0,"(('__label__NEGATIVE',), array([0.42350242]))"
Amethi within Bang winning Hearty greeting from all idiot merriment words congress The roots Amethi,2,"(('__label__POSITIVE',), array([0.67391163]))"
that's why eat are jobless keep eat driver also bank check son-in-law score spot some and do Will come,0,"(('__label__NEGATIVE',), array([0.48310003]))"
everything going better will see inshallah,2,"(('__label__POSITIVE',), array([0.78011495]))"
one the worst spoke person congress public like thirty stupid face address other Rahul filthy how jailhouse are,0,"(('__label__NEGATIVE',), array([0.73894989]))"
you Wanton winning greeting concomitant seat Modi delhi northwest metro station but you,2,"(('__label__POSITIVE',), array([0.6622988]))"
mirchiwal your okat address Will run jab amit courtly chakravyuh trap Will happen tab self,0,"(('__label__NEUTRAL',), array([0.45949867]))"
within tau yesterday hair Gave world cup our have,2,"(('__label__NEUTRAL',), array([0.60283273]))"
address brass exist ingredients self so hotel,1,"(('__label__NEGATIVE',), array([0.56824261]))"
dakoit and dakoit jail within Kutty end mary caror the unwashed,0,"(('__label__NEUTRAL',), array([0.46861351]))"
The rumor which falai over sister’s BJP government thirty and Modi tired and score unemployment low econ,1,"(('__label__NEGATIVE',), array([0.556391]))"
kosito kosito can retweet ehn doff hat sirrr,1,"(('__label__NEUTRAL',), array([0.64420432]))"
precinct spire have acquire ali enemy pay tow mola chase tantamount other,0,"(('__label__NEGATIVE',), array([0.71931684]))"
abe Speaks have Modi degree unerring have abe gross lyric sadele BJP war congress,0,"(('__label__NEGATIVE',), array([0.7597838]))"
sir you also some game Do it sir BJP promotion score some other,1,"(('__label__NEUTRAL',), array([0.7080071]))"
good morning Satguru bless everyone with maximum service retentiveness Charitable slow suc,2,"(('__label__POSITIVE',), array([0.89103156]))"
the same tho mei lyric hum for plant any other have and hum dope then other similar other term shoot,1,"(('__label__NEUTRAL',), array([0.6457504]))"
america direct attack other proceedings iran but who iran accompaniment russia support have saudi arabia,1,"(('__label__NEUTRAL',), array([0.46157917]))"
tera father slaughter postpone Gone soil panhandler,0,"(('__label__NEGATIVE',), array([0.86852765]))"
me hither pigaal conversancy lion such sweet celeb Frunds ticker up how jay ticker dua follow each Freundzcz,2,"(('__label__NEUTRAL',), array([0.51470649]))"
loss hua any words other pakistan all out conversancy state wise cost,2,"(('__label__NEUTRAL',), array([0.56638211]))"
Kree guarantee power,1,"(('__label__NEUTRAL',), array([0.75331962]))"
kaniye Known ham sub bap muslim tired for sister’s sum girl stinking other K pho,0,"(('__label__NEGATIVE',), array([0.64201993]))"
pakistan Gurudwara toda conversancy without any problem since the majority powerful,1,"(('__label__NEUTRAL',), array([0.50686026]))"
narendramodi other not agree and many around candidate yogi yesterday state,1,"(('__label__NEUTRAL',), array([0.40788591]))"
travelling what Stayed have,1,"(('__label__NEUTRAL',), array([0.68195188]))"
madam can call eat mommy after seeing your love towards sister baby with heart also,2,"(('__label__POSITIVE',), array([0.63675791]))"
Buckley band tax term muslim hindu Shopkeepers eighty money To ask for but backrest pee,0,"(('__label__NEGATIVE',), array([0.61775202]))"
final exams thirty week hence not active used bear with with patience fall allah akhi,1,"(('__label__POSITIVE',), array([0.59222895]))"
Consider minister bharat government Indian railway general Bogies state very accursed,1,"(('__label__POSITIVE',), array([0.4228999]))"
your humbleness earned more respect for eat Stunning wish naaah wish but,2,"(('__label__POSITIVE',), array([0.69092947]))"
wait bro have some bura throw tired lyric Gave,1,"(('__label__NEUTRAL',), array([0.56202847]))"
means Tamas and BJP varchasaw fight public how art blow wale have shame sacking polit,0,"(('__label__NEGATIVE',), array([0.65659273]))"
Mr. Modi brethren,1,"(('__label__NEGATIVE',), array([0.42880529]))"
best joke the year looks like The blind within speck raja,1,"(('__label__NEUTRAL',), array([0.61644125]))"
and round-trip bike accursed Gone dragged bike for who fucking mile,1,"(('__label__NEGATIVE',), array([0.54350889]))"
shame eat your family Jis bhutto title politics tax doing hers jooti tantamount also them tum log,0,"(('__label__NEGATIVE',), array([0.94783086]))"
feel thirty year inferno for love,1,"(('__label__POSITIVE',), array([0.53797525]))"
recommendation maryam wash self start Kerr Wain have social media but Iran,1,"(('__label__NEUTRAL',), array([0.66004032]))"
arvindkejriwal why have this fucker where Come where this fucker town center some more after,0,"(('__label__NEGATIVE',), array([0.885149]))"
flower Bhavare Hovering Live have time that hum last I log we Chance other Giving,1,"(('__label__NEUTRAL',), array([0.51819235]))"
log centre BJP want Will be local someone also And spot Issues Go Uppers upsssc tracking what travelling Stayed have,1,"(('__label__NEUTRAL',), array([0.62642264]))"
warbler too Becoming Status other have hers but Modi secret,0,"(('__label__NEUTRAL',), array([0.49311447]))"
one twoscore fart ditta where the gang,1,"(('__label__NEUTRAL',), array([0.85041505]))"
good morning pita pls bless service sumrin slow Charitable bakso,2,"(('__label__POSITIVE',), array([0.8657462]))"
thanks subscription stuart wonderful see eat seeking out talent make your filmm,2,"(('__label__POSITIVE',), array([0.74424469]))"
the have wait years jab sub Marx Go slow police have are Tribe,1,"(('__label__NEGATIVE',), array([0.51426262]))"
much love brother from different mother for introducing bucketful new friends,2,"(('__label__NEUTRAL',), array([0.47063521]))"
allah morning tala bless eat always trifling,2,"(('__label__POSITIVE',), array([0.94912869]))"
my shoulder dislocate done tired iss score from gap ayah tired gismo,1,"(('__label__NEUTRAL',), array([0.55304033]))"
abusive log ripe Liano issueunhe testing after free tax Can but agar truth terrorist hotel,1,"(('__label__NEUTRAL',), array([0.64146322]))"
nobleman sub you years Payment par out yours ittehad ben muslim par Write visit,2,"(('__label__NEUTRAL',), array([0.46582428]))"
congress still does not learn sacking have lost score Rahul gandhi only jab then congress seat other Will go,0,"(('__label__NEGATIVE',), array([0.60177934]))"
signal Vicky facility backed out around world wise,1,"(('__label__POSITIVE',), array([0.55749375]))"
respected thought brother sahib you BJP winning par many many Good luck vesno devi mother visit tax,2,"(('__label__POSITIVE',), array([0.7439388]))"
gonna okay please don,2,"(('__label__NEUTRAL',), array([0.68588471]))"
awwwie love eat much,2,"(('__label__POSITIVE',), array([0.93768036]))"
your each also winning shut have sire accompaniment where and,2,"(('__label__POSITIVE',), array([0.41789538]))"
something not sitting right spirit slow really don,1,"(('__label__NEUTRAL',), array([0.5229581]))"
hope team signal the confidence sacking eat have them,2,"(('__label__NEUTRAL',), array([0.50875813]))"
english other severe bass this state tum logo congress and Owaisi for chew tiyo,0,"(('__label__NEGATIVE',), array([0.83853489]))"
who truth lyric hold have Surjwala any second God-forsaken hold have last their store have,1,"(('__label__NEGATIVE',), array([0.42481637]))"
pier media this shout have jap jap Modi range midway lamps ship have self respect,0,"(('__label__NEGATIVE',), array([0.81526184]))"
those shit people should not get bail any BJP flame inka bail van Get,0,"(('__label__NEGATIVE',), array([0.8172639]))"
eat agree occupation super many many up performance,2,"(('__label__POSITIVE',), array([0.89004272]))"
pamper that up-market donkey Stayed and mere barricade other jati,1,"(('__label__NEUTRAL',), array([0.6035763]))"
bastard tax Indus tea marliya Mr. Modi state par Throw for glitter piso sit-down tax Indus,0,"(('__label__NEGATIVE',), array([0.67400217]))"
underway leader inspiration amazing victory sir plz reply very welkin have apse,2,"(('__label__POSITIVE',), array([0.77186358]))"
Shah pochaa tired maine wesy which knsa mrra record felt,1,"(('__label__NEUTRAL',), array([0.71697056]))"
today remember honour raja ram Mohan roy the father indian renaissance the founder brahmo world pay tribute,2,"(('__label__NEUTRAL',), array([0.40511045]))"
sir all congratulations sir you request sir law applicable tax In which any also person,2,"(('__label__POSITIVE',), array([0.7349503]))"
tou our baiton tarbiyyat sensible Do it that ass jesi adult stop exploiting,0,"(('__label__NEUTRAL',), array([0.4255791]))"
mismo sale sufridor decir abortive todos son ciclistas,0,"(('__label__NEGATIVE',), array([0.62555456]))"
twirp bless slow all early morning retentiveness thirst for msg gurmeetramrahim,2,"(('__label__POSITIVE',), array([0.74184734]))"
account right Do it new any zarort them bus Sure Go you fake them,1,"(('__label__NEGATIVE',), array([0.5839625]))"
them fans have they omnibus so also Akaad other,0,"(('__label__NEGATIVE',), array([0.52822179]))"
political leader who completely free slow desperate vote done also done,1,"(('__label__NEUTRAL',), array([0.43401068]))"
oh congress The ones opposition The ones cub utroge The roads some then opposition Honor Please Keep,0,"(('__label__NEUTRAL',), array([0.51216406]))"
