tweet,actual,predicted
All day bus congress tenshion government come I,0,"(('__label__NEGATIVE',), array([0.95230734]))"
mode my from all juda main mogul mogul true lyrics,1,"(('__label__NEUTRAL',), array([0.82620955]))"
sister’s Swing shake strongman haikursi its poor and ship haiisne for laloo plant Gave thh,0,"(('__label__NEUTRAL',), array([0.80143201]))"
so pussy logo footage mat Gave Do it brother actually House us Shock mother have poor,2,"(('__label__NEGATIVE',), array([0.76017123]))"
terrorist army pakistan ratter tum self hay thine bap ratter ekk illegitimate bastard awlad hay The english death,1,"(('__label__NEGATIVE',), array([1.00000584]))"
uploads pic friend comments brother very funny have my ass fatt Gone haste haste brother masturbate hasle,1,"(('__label__POSITIVE',), array([0.82395464]))"
then inn police The ones do who on Gone yon police visit,2,"(('__label__NEUTRAL',), array([0.60128999]))"
other just want kill squashy loose for them selfish people omnibus which srf Others their faida work address have,1,"(('__label__NEUTRAL',), array([0.51440954]))"
ajj BJP invitation okay Will happen sir Go BJP gao jake,0,"(('__label__NEUTRAL',), array([0.85206819]))"
yes soooooo amazing sister very sensible tarbiyat devoid your program zarye,2,"(('__label__POSITIVE',), array([0.9337188]))"
good morning almighty papa plz bless more service Sumiran Charitable,2,"(('__label__POSITIVE',), array([0.99992919]))"
great mam your such any wanting other tax can mam quick action Takes have mam other country also,1,"(('__label__NEUTRAL',), array([0.66163504]))"
raja anna bdy celebration photos celebration with vetrimaaran sir Velraj sir peter final schedule,1,"(('__label__NEUTRAL',), array([0.59017891]))"
tebli ndan dikkat ekici bearer proje similar insanlar nyada bekleyen lleri stererek cezbedece,0,"(('__label__NEUTRAL',), array([0.94914854]))"
par debate your bengal underway sri ram par doing ever par also advertency Take surreptitious,1,"(('__label__NEUTRAL',), array([0.52147299]))"
shut pimp Your father wonder tax hold its traditional dress pakistan your ass why so adulterine,2,"(('__label__NEGATIVE',), array([0.99996316]))"
Bastard both dog self world dolly-bird wit have,1,"(('__label__NEGATIVE',), array([0.99865848]))"
tum Feeds Gone toy Gone manager each Your have idiot misery words yesterday stinking bad love,2,"(('__label__NEGATIVE',), array([0.58684707]))"
mother your words Agree sir and sir allah instruction gift,0,"(('__label__POSITIVE',), array([0.67269701]))"
and Will win publish road conversancy number after BJP,1,"(('__label__NEUTRAL',), array([0.97690135]))"
morning guru pita finances finances Satguru tera reliance today exam advertis,1,"(('__label__NEUTRAL',), array([0.85947818]))"
walaaahi Manet diayaant wouma begn bgg bow bye mother’s libre waxaal mom,1,"(('__label__NEUTRAL',), array([0.98243088]))"
passe purchase dog varna Jis party Chief hindu religion Dreamy K man,1,"(('__label__NEGATIVE',), array([0.99862599]))"
omnibus bar like tax tweet man up will go morning sorrowful stamp mobile gum conversancy,1,"(('__label__NEUTRAL',), array([0.93863964]))"
daughter channel hack Gone plzzzzz support,1,"(('__label__NEUTRAL',), array([0.95413744]))"
some also bolo bsps roots corruption,0,"(('__label__NEGATIVE',), array([0.99975127]))"
brother sub words some other state hindu risk have data price rise tension other logo,1,"(('__label__NEUTRAL',), array([0.99001741]))"
somewhere BJP this ticket nihalchand for,1,"(('__label__NEUTRAL',), array([0.99272072]))"
love feeding cat straight cans tuna midway loves for,0,"(('__label__POSITIVE',), array([0.88762683]))"
exertion two Beat begrtoo log srf their paisa Make liy Play exist sub kami abatement team main,0,"(('__label__NEUTRAL',), array([0.86905491]))"
Will speak other idiot Strong team have pakistan bunch jokers,0,"(('__label__NEGATIVE',), array([0.99982816]))"
miss olic miss conceptulates slow miss world,1,"(('__label__POSITIVE',), array([0.98390108]))"
Shivraj sister’s situation tyre other leg want mrutu mug state highway par mtr,1,"(('__label__NEUTRAL',), array([0.96723604]))"
Your father what hie agar rani any problem other tum log class Read lyric other,0,"(('__label__NEUTRAL',), array([0.99734068]))"
throwback Wain hoya occupation dancing freestyle love never felt good feb last year slow today performed the sam,1,"(('__label__POSITIVE',), array([0.97486448]))"
Bastard exist jab stellar minister sub each chheej boobs other their View iss state,1,"(('__label__POSITIVE',), array([0.69309139]))"
right now good safe journey home karachi dear madame sahib karachi good city mary Flamboyant Physical exist karac,2,"(('__label__NEUTRAL',), array([0.53547555]))"
salaam few pipol takorg thirsty benda times ha sitok kmk ada plh chix popcorn dgn sos kmk plh dikpun special ktkorg,0,"(('__label__NEUTRAL',), array([0.72027451]))"
muslim white shake Passed public dog other Will be cut,1,"(('__label__NEGATIVE',), array([0.94321835]))"
happy han yrrrr good job boy all pick saved thz,1,"(('__label__POSITIVE',), array([0.84537482]))"
pakistan zimbabwe kami Feel other hone Will give,1,"(('__label__NEUTRAL',), array([0.95441031]))"
have bastard and suer Mullo art and fuck muslim strain secular india may saale dog end,0,"(('__label__NEGATIVE',), array([1.0000062]))"
inferno cub Will be extinguished,1,"(('__label__NEUTRAL',), array([0.88095212]))"
salaam alaikum Jumma mubarak all brother slow sister may allah almighty bless eat slow accept all your X,1,"(('__label__POSITIVE',), array([0.99747407]))"
some the good things make happy ram temple ban will go and section section also,1,"(('__label__NEUTRAL',), array([0.57774806]))"
Modi cut master stroke your Understanding pare you Modi Becoming theca,1,"(('__label__NEUTRAL',), array([0.83185196]))"
congratulations son eric slow nova high graduating eat made just like gnu eat would congrat,2,"(('__label__POSITIVE',), array([0.99289238]))"
state abut south tantamount rest india have opening him twist paddo,1,"(('__label__NEUTRAL',), array([0.51101768]))"
stop listening old slow status makes eat happy one signal the right make your decisions for eat but eat period,1,"(('__label__POSITIVE',), array([0.9284153]))"
BJP game our commercial have ham sometimes Will stop other Mr. Modi more The responsibility personnel,2,"(('__label__NEUTRAL',), array([0.8036682]))"
Digvijay gandhi ever bastard Appeasement other what Rahul promise congress gandhi,1,"(('__label__NEGATIVE',), array([0.99709243]))"
the way parents raised occupation sooooo smart precinct much freedom sacking never misbehaved daytime,0,"(('__label__POSITIVE',), array([0.98305583]))"
mum banerjee underway sri ram dryad mourning bharat mum underway bengal,2,"(('__label__POSITIVE',), array([0.95546877]))"
Assam alaikum sir trifling say I exist Mary school ggmps sufi slave muhammad spire boobs then also gate other cost,1,"(('__label__NEUTRAL',), array([0.91353238]))"
hooker wazir other Can and if hay address underway crown gul manner choky hay,2,"(('__label__NEUTRAL',), array([0.80191296]))"
whole pakistani team unfit for World Cup some iftar mint yesterday state Seems have some bad,2,"(('__label__NEUTRAL',), array([0.73096657]))"
ohhhh thought eat work drama based the movie all good,1,"(('__label__NEUTRAL',), array([0.7682485]))"
won already all the heart each tax also winning I trustee proud the word,0,"(('__label__POSITIVE',), array([0.95952439]))"
can eat answer miscalculated vote each seat one vote matters have and our dhji,2,"(('__label__NEUTRAL',), array([0.99648529]))"
some log tough wordsmith poet ban I have then self philosopher,1,"(('__label__NEGATIVE',), array([0.9716109]))"
life journey each pal within love have each Moments within merriment have blood Memories have heart Life have good night,2,"(('__label__POSITIVE',), array([0.94592696]))"
thirty point funny true,2,"(('__label__POSITIVE',), array([0.57875419]))"
okay mahan Mehta their As any other other hotel hum poor what do,2,"(('__label__NEUTRAL',), array([0.97241735]))"
this salim that self-importance who have his almost each analysis wrong hotel have,1,"(('__label__NEUTRAL',), array([0.89339072]))"
tum more brother any gap other many seat exist char tum also Can,1,"(('__label__NEUTRAL',), array([0.9394682]))"
drunk drunk enuf yes unerring semi-dick have sport rich son really wish for dat get,2,"(('__label__NEUTRAL',), array([0.66250008]))"
public love nothing dour up hold skewer slow always stay positive my,2,"(('__label__POSITIVE',), array([0.99982232]))"
best luck for the next any issue nigger armistice each next barish trha barsy okay,2,"(('__label__POSITIVE',), array([0.73204386]))"
muslim musket mar Gave cow name but mar pit what wanting BJP seed somewhere notorious score Sajis other,0,"(('__label__NEUTRAL',), array([0.71103382]))"
ohhhh but thats nice anyway side note did liked hahaha,2,"(('__label__POSITIVE',), array([0.86553788]))"
thanks papa have such good looking babies Messiah allah around children I feel glad Wain all,2,"(('__label__POSITIVE',), array([0.99951231]))"
Jis star aids treatment have ppp workers also underway problem well done and,2,"(('__label__POSITIVE',), array([0.82509667]))"
amit shah should remain BJP president minister game any also tax can have self tax Can have,2,"(('__label__NEUTRAL',), array([0.98004371]))"
clean chit also milegyi free within stock very have,1,"(('__label__NEUTRAL',), array([0.97440994]))"
you also your sister mother’s tho similar other throw may you disdain sakti,1,"(('__label__POSITIVE',), array([0.92639458]))"
incidentally also BJP whoremaster Will happen the same rupee Kerr debate jaeger,1,"(('__label__NEUTRAL',), array([0.83335084]))"
best friend did thing slow lucky have watched each grow slow conquer along thirty journey forever proud,2,"(('__label__POSITIVE',), array([0.99977368]))"
marzo team semi-dick falls hum then also,1,"(('__label__NEUTRAL',), array([0.97041065]))"
literally the best part,1,"(('__label__NEUTRAL',), array([0.9635824]))"
hooter lyric forehead banerjee jay sri ram jay sri ram jay sri ram jay sri ram jay sri ram jay sri,2,"(('__label__NEUTRAL',), array([0.9081443]))"
stupefaction other sadhu Welsh streak thigh ha us for Flatten congress,1,"(('__label__NEGATIVE',), array([0.99530393]))"
absolutely precinct lag stutter exynos note everything Russia really great,2,"(('__label__POSITIVE',), array([0.59947038]))"
any words other more aggravation hone any adult other have maar hold have title again Worn,1,"(('__label__NEUTRAL',), array([0.95730197]))"
Vic trip I hane vine today nigger here Wandering also other,1,"(('__label__NEUTRAL',), array([0.99180901]))"
happy birthday the most beautiful akka,2,"(('__label__POSITIVE',), array([1.00001001]))"
do have hum love india We abut hundred times india the cult classic sacking occupation can never,0,"(('__label__POSITIVE',), array([0.48158044]))"
stay happy always sir allah you long Life frame,2,"(('__label__POSITIVE',), array([1.00000942]))"
night pita tuci unfailingly Goliath rho plz take care urself papa love papa have accompaniment,2,"(('__label__POSITIVE',), array([0.94068497]))"
any agar bole you smack other I also any hope mat steady its meaning abusive you abusive self have,2,"(('__label__NEUTRAL',), array([0.65016997]))"
many many congratulations prime today you state stateliness and respect very up Kardi hope Does state,2,"(('__label__POSITIVE',), array([0.99903023]))"
what visit Dalits us islam title band tax crime commission allah must have sucker,1,"(('__label__NEGATIVE',), array([0.81945515]))"
well raja warring far better police immature Navjot siddu raja eat just need little,0,"(('__label__NEUTRAL',), array([0.95377487]))"
toy for plain other Need have then sir craziness,1,"(('__label__POSITIVE',), array([0.99700969]))"
forward log bharat other Lasts bharat then slavery other Lasts liberty and yesterday mil breed,1,"(('__label__NEUTRAL',), array([0.94098592]))"
sir have vote for nation you nigger result for Good luck underway hind,2,"(('__label__POSITIVE',), array([0.89149147]))"
many congratulations sri thirty oath ceremony best wishes,2,"(('__label__POSITIVE',), array([1.00000858]))"
news channel vale sub BJP boobs have,0,"(('__label__POSITIVE',), array([0.81037813]))"
sub tom jerry As then any and other hayn naw,2,"(('__label__NEUTRAL',), array([0.97764832]))"
sir demand score other hoagy sarko come Will happen Kiuki eci Will listen other tou public,1,"(('__label__NEUTRAL',), array([0.99665982]))"
who ablution spice support eat,1,"(('__label__NEUTRAL',), array([0.72133815]))"
lov eat all up rho sport,2,"(('__label__POSITIVE',), array([0.92531133]))"
zainsyn other brother us Gurgaon other the without have which filthy,0,"(('__label__NEUTRAL',), array([0.49783453]))"
congratulations Modi become streak once again underway hind mere people towards Hearty Good luck,2,"(('__label__POSITIVE',), array([0.85963076]))"
Kejrival will get less then seats bar Itchwall,0,"(('__label__NEUTRAL',), array([0.58257252]))"
to my area The town devoid have,1,"(('__label__NEUTRAL',), array([0.98958015]))"
Modi your government many son game tax devoid have par you req have camphor sub spot,1,"(('__label__NEUTRAL',), array([0.95857012]))"
wow lovly number one bollywood star whose popularity worldwide within top where,2,"(('__label__NEUTRAL',), array([0.97320557]))"
brother world cup All Marx falls bad boobs gay best side,0,"(('__label__NEUTRAL',), array([0.5746637]))"
vowel pille terrorist log terrorist vote Giving have BJP ever other kiyo,0,"(('__label__NEGATIVE',), array([0.9958297]))"
any its just the first match unerring have thoughtfulness have game tera Your opposite match and also exist,2,"(('__label__NEUTRAL',), array([0.989968]))"
thirty news deserves twitter page many many Thank you darling daughter mariyam the yours and,2,"(('__label__POSITIVE',), array([0.99796343]))"
void hone jarvat other scindia hame public think status Gave have year bad On these double sakti,1,"(('__label__NEUTRAL',), array([0.87298995]))"
you mine tongue own dust,1,"(('__label__NEUTRAL',), array([0.99741668]))"
sleeping pills better have you astagfirullah Read and Maggin karen words mind mei foran Sleep Will try,1,"(('__label__NEUTRAL',), array([0.92909962]))"
bharat main strongman Dhannasseh ban public have state main cms ministers ban sister have university,1,"(('__label__NEGATIVE',), array([0.97445995]))"
orthodontist said probs get braces off before october lnk but don,1,"(('__label__NEUTRAL',), array([0.99697667]))"
the weregarurumon slow gin ones are blessing their feet are awesome eat did great work with all,2,"(('__label__POSITIVE',), array([0.99604231]))"
lazyteen Appearance sensible reply,1,"(('__label__POSITIVE',), array([0.9924494]))"
fuck eat guys all Day hagiga ana abode gulu lekum nobody wants listen Wain say nashville bad luck,0,"(('__label__NEGATIVE',), array([0.54566407]))"
side within Blooming fucker grass Cutting for log other mile what him Go,0,"(('__label__NEGATIVE',), array([0.93660486]))"
our Father our Hands doze dia Do it self over doze and unconscious Go,1,"(('__label__NEUTRAL',), array([0.76265138]))"
wishing Rohan brother very happy birthday may allah bless your family rumman brother from,2,"(('__label__POSITIVE',), array([0.99512345]))"
iss paglet appeal haregi panditayan,0,"(('__label__NEGATIVE',), array([0.67378181]))"
you young seed where also hua have yon the you unfailingly up steady and fir you mine,2,"(('__label__POSITIVE',), array([0.74910134]))"
sir word any wanting other Will happen Because afser rss saint BJP The puppy you government wipeout,0,"(('__label__NEUTRAL',), array([0.70359492]))"
happy see eat playing spark sir movie may eat reach greater heights sir our vast,2,"(('__label__NEUTRAL',), array([0.72701287]))"
Will remain kbje mei alien Modi As media other any Pogebhaiya,1,"(('__label__NEUTRAL',), array([0.51094484]))"
Vesper believe sir Beaten up have bug other Did temple pas,0,"(('__label__POSITIVE',), array([0.90655464]))"
sensible fofis changes star shopping peep redemption song bob marley problem chance,1,"(('__label__NEUTRAL',), array([0.90320754]))"
the done watercraft abominable adult And filthy galeez adult have self the done bitch army,0,"(('__label__NEGATIVE',), array([0.99877274]))"
sir thirty really true main in within hooter hither each sister’s each gari check spire have agar accompaniment hue when,1,"(('__label__NEUTRAL',), array([0.93432707]))"
are psychopath malarkey tweets work rude don respect have your own plan want simple girl,0,"(('__label__NEGATIVE',), array([0.83156544]))"
everyone accompaniment everyone unfolding everyone sureness winning bharat then times Narendra Modi government,2,"(('__label__POSITIVE',), array([0.95897615]))"
shah class flame may Mr. Modi other Will handle,1,"(('__label__NEUTRAL',), array([0.95920247]))"
wish indian team all the best slow small mother’s mother’s poem,2,"(('__label__POSITIVE',), array([0.99893236]))"
abe partner fucking Asia muslim hone Being crime hua tired and government police hoagy thirty,0,"(('__label__NEGATIVE',), array([0.99990833]))"
thanks sir all were there funeral you cabinet minister Becoming but honable sahib many many without you,2,"(('__label__POSITIVE',), array([0.93133271]))"
fake love worse police real hate,1,"(('__label__NEGATIVE',), array([1.00000393]))"
today also incidentally reporter without ana may where account gush I eat today hindu right expression,1,"(('__label__NEUTRAL',), array([0.95605433]))"
Elder sister flame disease conversancy have,1,"(('__label__NEGATIVE',), array([0.88574219]))"
sir To all address have And change how have The cheats winning but me Allah par round,0,"(('__label__NEUTRAL',), array([0.79080772]))"
Hail family members all septet only,2,"(('__label__POSITIVE',), array([0.99984968]))"
msg water very precious for straightforward austere lead,2,"(('__label__POSITIVE',), array([0.75675195]))"
any answer other power state the town turn from all semi-dick wrong actually ticker disdain Born lnk dire dire,1,"(('__label__NEUTRAL',), array([0.44109476]))"
get the fuck redmen hurrr,0,"(('__label__NEGATIVE',), array([0.93702179]))"
big jay mcneely there something your mind big jay mcneely the extended play collection,1,"(('__label__NEUTRAL',), array([0.99336976]))"
Your for no-count nub din Modi warbler bakte game stick some commission other and,0,"(('__label__POSITIVE',), array([0.4437899]))"
tyre indian railway where reservation also general public spire visualise flame any other also other Come,1,"(('__label__NEUTRAL',), array([0.7998274]))"
banklootodal ram Council Bismil plain scarlet dhingra sham Krishna Verma madam starved cama shaheed,2,"(('__label__NEUTRAL',), array([0.93175459]))"
congress election each Gone BJP also falls may congress adjacent answer other and BJP for,1,"(('__label__NEUTRAL',), array([0.94594687]))"
mother Agree eat poke hua sympathy puri seat par BJP voting other we hither bhp winning Gone,0,"(('__label__NEGATIVE',), array([0.40371913]))"
haste haste cut I rate,1,"(('__label__NEUTRAL',), array([0.98679036]))"
good luck biswa hope all goes well,2,"(('__label__POSITIVE',), array([0.97418541]))"
,1,"(('__label__NEUTRAL',), array([0.81240737]))"
listen Pakistan london swell bed store ass address spire have To everyone bed mother soti exist enjoy,1,"(('__label__POSITIVE',), array([0.79485822]))"
us state pride,1,"(('__label__POSITIVE',), array([0.99913293]))"
around with comic fonts based handwriting inspired font yes royal status gorgeous,1,"(('__label__POSITIVE',), array([0.74962991]))"
ncbn Grey naughty play with lion,1,"(('__label__NEUTRAL',), array([0.86123103]))"
sport spice other have log him other sneak spice have Jis culture,1,"(('__label__NEUTRAL',), array([0.98472112]))"
muslim khan releases eid wanted hit dabangg hit bodyguard,1,"(('__label__POSITIVE',), array([0.80698204]))"
eat can tell marie all immense pleasure thank eat,2,"(('__label__POSITIVE',), array([0.66647792]))"
thanks always makes time for the young ones true gent gael slow fantastic role model,2,"(('__label__POSITIVE',), array([0.99957174]))"
logo yesterday suss sunna Learn Buzz Necessary other Visible Gone sri,1,"(('__label__NEUTRAL',), array([0.73124474]))"
takings khoti on hair address Stayed have jesay state tired mother fuck waiter sister’s india tatta,0,"(('__label__NEGATIVE',), array([0.89373022]))"
Congressman votar maine yon thousand mange lyric Congress government Will come back tax dunda sale,1,"(('__label__NEGATIVE',), array([0.99684554]))"
are missing eat debates trustee from all tiptop humour your opposite uncork have hahahahahahah,2,"(('__label__NEUTRAL',), array([0.62553447]))"
,1,"(('__label__NEUTRAL',), array([0.81240737]))"
Wain girl are talking girl have tune peace fucker dick girl Yr girl eat,1,"(('__label__NEGATIVE',), array([0.99892175]))"
lion not daughter piece consignment lion Rehmat,1,"(('__label__NEUTRAL',), array([0.98442966]))"
teliya Your rural main slush whoremaster conversancy,1,"(('__label__NEGATIVE',), array([0.99707597]))"
soon will face them bitches love eat,2,"(('__label__POSITIVE',), array([0.99937886]))"
bashayi you the and Cabbage congrats all true Indian,2,"(('__label__POSITIVE',), array([0.98398715]))"
akmu Unmarked congrats trench worked hard public laugh eat did well congrats,2,"(('__label__POSITIVE',), array([0.52993459]))"
padty workers eat suicide do you any misery other donkey workers more misery donkey you some wanting,0,"(('__label__NEUTRAL',), array([0.47849232]))"
began streak career together the make takings great actor remember ice telling after takings,1,"(('__label__NEUTRAL',), array([0.99382073]))"
withdrawnness school swan pimp brass tired bcoz thirty friends made fun best friend this separated,1,"(('__label__NEUTRAL',), array([0.88851881]))"
three main from Iran khan various paisa also other khaya qoam doubt but second tier also that other,1,"(('__label__NEUTRAL',), array([0.99597502]))"
sir believe your faith slow wishes sir eat will again tremendous work for the weake,2,"(('__label__POSITIVE',), array([0.99535555]))"
your good solicitude lissom such towards you your winning Hearty Good luck,2,"(('__label__POSITIVE',), array([0.67024857]))"
Chatter late fee traders govt waive Kardi which govt accompaniment other Gave return other submit but gin,1,"(('__label__NEUTRAL',), array([0.67329669]))"
weed tipple band kat dalle hongkong The rumor Spread year Gone have india also hua,1,"(('__label__NEGATIVE',), array([0.90496951]))"
khan donkey rebate tired Modi sport ratter donkey then foon mubarik bad kiyn,0,"(('__label__NEGATIVE',), array([0.52783757]))"
respected Mr. Modi main mere mother’s baba after agar whose from all more respect Do you you,2,"(('__label__NEUTRAL',), array([0.94594735]))"
oum,1,"(('__label__NEUTRAL',), array([0.58940208]))"
status your name India everybody ohhhhhhhhh like india dear eat sing,1,"(('__label__NEUTRAL',), array([0.48276052]))"
uncle debate come eat fuck went,1,"(('__label__NEUTRAL',), array([0.92471111]))"
today writing title tax similar cost Democracy rat pole come other infact stick pin title,1,"(('__label__NEGATIVE',), array([0.92095256]))"
crush friendzoned eat but merriment have within visit woeful lol not najoomi sorry,1,"(('__label__NEUTRAL',), array([0.99048311]))"
us state jab employment have other work recruitments other have for waiter waiter university paper deg,1,"(('__label__NEGATIVE',), array([0.98949265]))"
love argument score implies sacking okay for president commit high crimes long avoids misdem,0,"(('__label__NEUTRAL',), array([0.95390081]))"
okay better police mother cow father elephant sympathy for your mom monkey for uncl,0,"(('__label__NEGATIVE',), array([0.86400372]))"
Amethi within Bang winning Hearty greeting from all idiot merriment words congress The roots Amethi,2,"(('__label__POSITIVE',), array([0.98032314]))"
that's why eat are jobless keep eat driver also bank check son-in-law score spot some and do Will come,0,"(('__label__NEGATIVE',), array([0.98230219]))"
everything going better will see inshallah,2,"(('__label__POSITIVE',), array([0.99237919]))"
one the worst spoke person congress public like thirty stupid face address other Rahul filthy how jailhouse are,0,"(('__label__NEGATIVE',), array([0.99752247]))"
you Wanton winning greeting concomitant seat Modi delhi northwest metro station but you,2,"(('__label__POSITIVE',), array([0.88599581]))"
mirchiwal your okat address Will run jab amit courtly chakravyuh trap Will happen tab self,0,"(('__label__NEGATIVE',), array([0.53758609]))"
within tau yesterday hair Gave world cup our have,2,"(('__label__NEUTRAL',), array([0.62309819]))"
address brass exist ingredients self so hotel,1,"(('__label__NEGATIVE',), array([0.75499374]))"
dakoit and dakoit jail within Kutty end mary caror the unwashed,0,"(('__label__NEGATIVE',), array([0.57574219]))"
The rumor which falai over sister’s BJP government thirty and Modi tired and score unemployment low econ,1,"(('__label__NEGATIVE',), array([0.94729698]))"
kosito kosito can retweet ehn doff hat sirrr,1,"(('__label__NEUTRAL',), array([0.99845141]))"
precinct spire have acquire ali enemy pay tow mola chase tantamount other,0,"(('__label__NEGATIVE',), array([0.952838]))"
abe Speaks have Modi degree unerring have abe gross lyric sadele BJP war congress,0,"(('__label__NEGATIVE',), array([0.99963689]))"
sir you also some game Do it sir BJP promotion score some other,1,"(('__label__NEUTRAL',), array([0.99731803]))"
good morning Satguru bless everyone with maximum service retentiveness Charitable slow suc,2,"(('__label__POSITIVE',), array([0.99218065]))"
the same tho mei lyric hum for plant any other have and hum dope then other similar other term shoot,1,"(('__label__NEUTRAL',), array([0.94927061]))"
america direct attack other proceedings iran but who iran accompaniment russia support have saudi arabia,1,"(('__label__POSITIVE',), array([0.72839099]))"
tera father slaughter postpone Gone soil panhandler,0,"(('__label__NEGATIVE',), array([0.99979287]))"
me hither pigaal conversancy lion such sweet celeb Frunds ticker up how jay ticker dua follow each Freundzcz,2,"(('__label__NEUTRAL',), array([0.91819012]))"
loss hua any words other pakistan all out conversancy state wise cost,2,"(('__label__NEUTRAL',), array([0.92897207]))"
Kree guarantee power,1,"(('__label__NEUTRAL',), array([0.99995553]))"
kaniye Known ham sub bap muslim tired for sister’s sum girl stinking other K pho,0,"(('__label__NEGATIVE',), array([0.65468711]))"
pakistan Gurudwara toda conversancy without any problem since the majority powerful,1,"(('__label__NEUTRAL',), array([0.81176227]))"
narendramodi other not agree and many around candidate yogi yesterday state,1,"(('__label__NEUTRAL',), array([0.94703412]))"
travelling what Stayed have,1,"(('__label__NEUTRAL',), array([0.99997997]))"
madam can call eat mommy after seeing your love towards sister baby with heart also,2,"(('__label__NEUTRAL',), array([0.5835247]))"
Buckley band tax term muslim hindu Shopkeepers eighty money To ask for but backrest pee,0,"(('__label__NEGATIVE',), array([0.99812353]))"
final exams thirty week hence not active used bear with with patience fall allah akhi,1,"(('__label__NEUTRAL',), array([0.82474405]))"
Consider minister bharat government Indian railway general Bogies state very accursed,1,"(('__label__POSITIVE',), array([0.71487743]))"
your humbleness earned more respect for eat Stunning wish naaah wish but,2,"(('__label__POSITIVE',), array([0.88013363]))"
wait bro have some bura throw tired lyric Gave,1,"(('__label__NEUTRAL',), array([0.83734137]))"
means Tamas and BJP varchasaw fight public how art blow wale have shame sacking polit,0,"(('__label__NEGATIVE',), array([0.99692643]))"
Mr. Modi brethren,1,"(('__label__NEUTRAL',), array([0.98736447]))"
best joke the year looks like The blind within speck raja,1,"(('__label__NEUTRAL',), array([0.69498742]))"
and round-trip bike accursed Gone dragged bike for who fucking mile,1,"(('__label__NEGATIVE',), array([0.87523293]))"
shame eat your family Jis bhutto title politics tax doing hers jooti tantamount also them tum log,0,"(('__label__NEGATIVE',), array([0.99994576]))"
feel thirty year inferno for love,1,"(('__label__NEUTRAL',), array([0.80847239]))"
recommendation maryam wash self start Kerr Wain have social media but Iran,1,"(('__label__NEUTRAL',), array([0.99326682]))"
arvindkejriwal why have this fucker where Come where this fucker town center some more after,0,"(('__label__NEGATIVE',), array([0.99862468]))"
flower Bhavare Hovering Live have time that hum last I log we Chance other Giving,1,"(('__label__NEUTRAL',), array([0.81061429]))"
log centre BJP want Will be local someone also And spot Issues Go Uppers upsssc tracking what travelling Stayed have,1,"(('__label__NEUTRAL',), array([0.95917612]))"
warbler too Becoming Status other have hers but Modi secret,0,"(('__label__NEGATIVE',), array([0.96755642]))"
one twoscore fart ditta where the gang,1,"(('__label__NEUTRAL',), array([0.90310073]))"
good morning pita pls bless service sumrin slow Charitable bakso,2,"(('__label__POSITIVE',), array([0.76147658]))"
thanks subscription stuart wonderful see eat seeking out talent make your filmm,2,"(('__label__POSITIVE',), array([0.9974125]))"
the have wait years jab sub Marx Go slow police have are Tribe,1,"(('__label__NEUTRAL',), array([0.4742077]))"
much love brother from different mother for introducing bucketful new friends,2,"(('__label__NEUTRAL',), array([0.59207767]))"
allah morning tala bless eat always trifling,2,"(('__label__POSITIVE',), array([0.99988961]))"
my shoulder dislocate done tired iss score from gap ayah tired gismo,1,"(('__label__NEUTRAL',), array([0.96405214]))"
abusive log ripe Liano issueunhe testing after free tax Can but agar truth terrorist hotel,1,"(('__label__NEUTRAL',), array([0.99651253]))"
nobleman sub you years Payment par out yours ittehad ben muslim par Write visit,2,"(('__label__NEUTRAL',), array([0.56409711]))"
congress still does not learn sacking have lost score Rahul gandhi only jab then congress seat other Will go,0,"(('__label__NEUTRAL',), array([0.70957941]))"
signal Vicky facility backed out around world wise,1,"(('__label__POSITIVE',), array([0.95998585]))"
respected thought brother sahib you BJP winning par many many Good luck vesno devi mother visit tax,2,"(('__label__NEUTRAL',), array([0.66546601]))"
gonna okay please don,2,"(('__label__POSITIVE',), array([0.56914741]))"
awwwie love eat much,2,"(('__label__POSITIVE',), array([0.99997759]))"
your each also winning shut have sire accompaniment where and,2,"(('__label__POSITIVE',), array([0.93460703]))"
something not sitting right spirit slow really don,1,"(('__label__NEUTRAL',), array([0.54672211]))"
hope team signal the confidence sacking eat have them,2,"(('__label__NEGATIVE',), array([0.95120776]))"
english other severe bass this state tum logo congress and Owaisi for chew tiyo,0,"(('__label__NEGATIVE',), array([0.98552269]))"
who truth lyric hold have Surjwala any second God-forsaken hold have last their store have,1,"(('__label__POSITIVE',), array([0.47045425]))"
pier media this shout have jap jap Modi range midway lamps ship have self respect,0,"(('__label__NEGATIVE',), array([0.99947089]))"
those shit people should not get bail any BJP flame inka bail van Get,0,"(('__label__NEGATIVE',), array([0.98358524]))"
eat agree occupation super many many up performance,2,"(('__label__POSITIVE',), array([0.99995828]))"
pamper that up-market donkey Stayed and mere barricade other jati,1,"(('__label__NEUTRAL',), array([0.96872997]))"
bastard tax Indus tea marliya Mr. Modi state par Throw for glitter piso sit-down tax Indus,0,"(('__label__NEGATIVE',), array([0.60718286]))"
underway leader inspiration amazing victory sir plz reply very welkin have apse,2,"(('__label__POSITIVE',), array([0.99823254]))"
Shah pochaa tired maine wesy which knsa mrra record felt,1,"(('__label__NEUTRAL',), array([0.93781161]))"
today remember honour raja ram Mohan roy the father indian renaissance the founder brahmo world pay tribute,2,"(('__label__POSITIVE',), array([0.47938883]))"
