tweet,actual,predicted
love the aesthetic sadness making sad face out own tears hahahhah,2,"(('__label__POSITIVE',), array([0.49793246]))"
brother competition and jealousy also any thing spire have other incidentally iss case within chidd Natural have,1,"(('__label__NEUTRAL',), array([0.56293827]))"
today the last Jumma ramadan lailatul qadr odd place night special day pray slow read,1,"(('__label__POSITIVE',), array([0.52273846]))"
heartfelt condolences,0,"(('__label__POSITIVE',), array([0.65746593]))"
terese more any relevance also other want your adulterine have because him terese more relevance,1,"(('__label__NEGATIVE',), array([0.56058258]))"
eat better eat your food mutely moonstruck,1,"(('__label__NEUTRAL',), array([0.40073171]))"
eat love embarrass like thirty never forgiving eat ever zaleel Rusva done have we kanjaron,0,"(('__label__POSITIVE',), array([0.55157673]))"
mere All hindustani sister brethren us ship Examination time have tilt other our squeeze,2,"(('__label__NEUTRAL',), array([0.42673051]))"
allah lord forgive receive streak repentance bless thirty beautiful month accept streak fast slow Worship,0,"(('__label__POSITIVE',), array([0.8706823]))"
mumbai Borivali Rato also wanting other Is happening hay jab Go tab lyric hay netwark other Paper,1,"(('__label__NEUTRAL',), array([0.52060896]))"
luck score say By the way ehtesab say drifter exist just saying regardless guilty not,1,"(('__label__NEUTRAL',), array([0.62404871]))"
sir looking smart childhood pic also how cute are,2,"(('__label__NEUTRAL',), array([0.55340081]))"
unerring Did because us for Spoon BJP favour lyric have din night hindu muslim show in,1,"(('__label__NEUTRAL',), array([0.4576157]))"
ticker Go chkd streak quarter clinic,1,"(('__label__POSITIVE',), array([0.53091884]))"
Goons saale hall sit-down Stab Yogendraadava Status Gurgaon someone Fellow,0,"(('__label__NEGATIVE',), array([0.53427964]))"
makin bear slumber for bestie really liking the sketch far scared line color now lol,1,"(('__label__NEUTRAL',), array([0.79525602]))"
election this Indian lost lightning Ambedkar lost lightning raj lost Kanhaiya lost tuneful lost fall,1,"(('__label__NEUTRAL',), array([0.66745621]))"
thousand rupee rupees but head after spendings millions the center omnibus Cardo technology,2,"(('__label__NEUTRAL',), array([0.70478982]))"
status stupid ass app fucking piece shit many paisa app felt dole tired some,1,"(('__label__NEGATIVE',), array([0.89852172]))"
last month their media news programe uncork Jis main pakistan pakistan sir pakistan,1,"(('__label__NEUTRAL',), array([0.62573302]))"
sir you lyric you BJP wale respond other kartekoi express you show other Send Look,2,"(('__label__NEUTRAL',), array([0.42086357]))"
Our team within potential time kxh axha other travelling Stayed bounce back strong,2,"(('__label__NEUTRAL',), array([0.72341883]))"
hutzero coming interested slow have the drive start your own biz thirty for eat days,0,"(('__label__POSITIVE',), array([0.48514915]))"
you finish muslim jbke then seniors actors muslim exist their Honor other work meaning muslim,2,"(('__label__NEGATIVE',), array([0.59944689]))"
dalle Your jess twit answer Gave because tum dallo politics sir world other tie,2,"(('__label__NEGATIVE',), array([0.76143765]))"
Modi lakh lakh gunpowder gunpowder mubarak jellied ali karbalaie kashmiri towards dildaar Modi Slayer Modi slow,2,"(('__label__POSITIVE',), array([0.56991553]))"
,1,"(('__label__NEUTRAL',), array([0.82665056]))"
best ring sohne Satguru Father bless with more service Sumiran Charitable you hum,0,"(('__label__POSITIVE',), array([0.88220853]))"
very good world adjustment Will happen sir,1,"(('__label__POSITIVE',), array([0.8568359]))"
conversancy log how bar BJP victory par any have conversancy for wanting Does hither hospital,1,"(('__label__NEGATIVE',), array([0.60464257]))"
our state soldier zip duty spasm martyr Go have their family for you free mother’s,2,"(('__label__POSITIVE',), array([0.43016696]))"
zigzag Chunariya is one fav song,1,"(('__label__POSITIVE',), array([0.59380043]))"
congratulations sir hope have you anney valley sister’s within state the Leaving progress acme,2,"(('__label__POSITIVE',), array([0.75486189]))"
birinin chase oldugunu bile bile inad gift insan savunmakacizlik degilde,1,"(('__label__NEUTRAL',), array([0.47979054]))"
may ask status happened wit eat logo grin The one today self sorrowful have eat when,0,"(('__label__NEUTRAL',), array([0.57965356]))"
sneak izat han pakistan baray sneak wash poetry Choria commission Honor welldone,0,"(('__label__NEGATIVE',), array([0.80651146]))"
love eat much more bubba,2,"(('__label__POSITIVE',), array([0.87587225]))"
Many daytime after yours songmila have Listen thnks sir,2,"(('__label__NEUTRAL',), array([0.54539466]))"
that address other nook bowler cub impress come back Get it done lefties Beggi Zarahi thay,1,"(('__label__NEUTRAL',), array([0.70619208]))"
good luck bud great slow know will Routine for eat all the way,1,"(('__label__POSITIVE',), array([0.87755913]))"
suppa congrats brother loads love licker Stay proud,1,"(('__label__POSITIVE',), array([0.95482516]))"
congrats slow your exceptionally talented team slow old keep,1,"(('__label__POSITIVE',), array([0.87311667]))"
I the only address tired this mum india nigger for some son donkey other See pure,0,"(('__label__NEUTRAL',), array([0.51495355]))"
ball waley you have nigahen ticker winning ticker winning aaa,2,"(('__label__POSITIVE',), array([0.78877056]))"
madam our state hit wanting what for you dill greeting power you improved wholeness,2,"(('__label__POSITIVE',), array([0.67699218]))"
sun,2,"(('__label__NEGATIVE',), array([0.64419824]))"
dominated accident disliked cuz love surname childhood,0,"(('__label__NEUTRAL',), array([0.50969875]))"
great Afridi you address have within morning also you tweets K toy horn all tweets,2,"(('__label__NEUTRAL',), array([0.61245984]))"
more days till see baby love eat gabriellerule,1,"(('__label__POSITIVE',), array([0.67946279]))"
sun motherfucker your pussy hooker your mother’s,1,"(('__label__NEGATIVE',), array([0.99909449]))"
state brother Good luck mine spot par Modi Cynodon softness hope mat steady gross,2,"(('__label__NEUTRAL',), array([0.52820539]))"
here dear blood are happy share sacking streak handle name changed,1,"(('__label__POSITIVE',), array([0.52255666]))"
thirty course case personal enmity slow not hate crime actually then sir congress and filthy,1,"(('__label__NEUTRAL',), array([0.52402085]))"
mind keen acting you fan conversancy bus similar wanting Keys,1,"(('__label__NEUTRAL',), array([0.58197409]))"
jay Bajrang bali,2,"(('__label__NEUTRAL',), array([0.83849752]))"
budget pass I each times manner hailstone lump and budget voting from some late the opp,2,"(('__label__NEUTRAL',), array([0.42844167]))"
Dream within will get similar The boy,2,"(('__label__NEUTRAL',), array([0.79369694]))"
world cup our have twirp fun ayah basil great awesome theme song for world cup,2,"(('__label__POSITIVE',), array([0.85045999]))"
slow today maine track mother violence love humanity sandwiches left,2,"(('__label__NEUTRAL',), array([0.56934851]))"
blouse world logo air ever other bike juke very world straightforward Messiah have,1,"(('__label__POSITIVE',), array([0.50754958]))"
teacher bade stitch what Will you be student actor teacher who student score I politician set have,2,"(('__label__NEGATIVE',), array([0.42304847]))"
sqbans congrats wrongdoer for followers allah done Jis xiii hither sensible The things son devoid hers xiii allah you,1,"(('__label__POSITIVE',), array([0.66900831]))"
jab India ahead sapphire tab Tamalogo someone tweet other what baddimaag yesterday the yes flavour vehicle,2,"(('__label__NEUTRAL',), array([0.69325083]))"
its many some uncork ready Lasts have incidentally but yes ready love hate kjo,2,"(('__label__NEUTRAL',), array([0.61835939]))"
any fake muslim opening sari tweet dry jailhouse adult muslim spire,1,"(('__label__NEGATIVE',), array([0.72457814]))"
official crore approximately first day breaks record highest day collect,2,"(('__label__NEUTRAL',), array([0.68668383]))"
brother the succour tax sniffle The kingdom your elephant have him your,2,"(('__label__NEGATIVE',), array([0.63066345]))"
rule breaker sentence hoagy any also Rahul filthy Awadhesh Dubey secret for follow not for break,2,"(('__label__NEUTRAL',), array([0.75606054]))"
neerupam tether water Gone but actually hair other conversancy value saale congressi my talon kat four,0,"(('__label__NEGATIVE',), array([0.65707541]))"
shelter ready Go each any also other so hold Peke afghanistan also practice,1,"(('__label__NEUTRAL',), array([0.50342101]))"
bangladesh cub ayah mugla bastard son bata saale kurta impress tier tax Gave jab,0,"(('__label__NEGATIVE',), array([0.84959084]))"
eat do exist so log tweet score waali Girls type our sun title self mine body par tattoo square dust,1,"(('__label__NEGATIVE',), array([0.51763964]))"
sister’s coins strand Visible media sister’s armistice who vote Gave his bareme eat other,2,"(('__label__NEGATIVE',), array([0.68164921]))"
thirty occupation mom Wain occupation middle high school thirty longer mom now lion happy for having gam,2,"(('__label__POSITIVE',), array([0.48210847]))"
eat are absolutely right the great Rahul gandhi hope people best all,1,"(('__label__POSITIVE',), array([0.92188329]))"
Modi abusive you Sushma minister pad other Gave foreign minister tor Sushma from all best option,2,"(('__label__POSITIVE',), array([0.45492673]))"
pure state we are exist and gintee tax are exist how hero backward ratter tax,1,"(('__label__NEGATIVE',), array([0.41222602]))"
how dumb are eat dude eat think not hindu religion hindu too slow,0,"(('__label__NEUTRAL',), array([0.41222721]))"
best luck brother project territorial slumber To fly feel irunthuchu now super,2,"(('__label__NEUTRAL',), array([0.52223545]))"
good morning guru pita finances finances Satguru tera reliance pita need your pious,2,"(('__label__POSITIVE',), array([0.78317481]))"
also Resignation Day Day fucker toonay also their exit pole Gave tired Your over within swan conversancy,1,"(('__label__NEGATIVE',), array([0.79404801]))"
spirituality not dangerous very simple gar wit implement what,1,"(('__label__NEGATIVE',), array([0.38034824]))"
BJP many other abut that Tamas funfair BJP green devoid have,1,"(('__label__NEUTRAL',), array([0.4440445]))"
yells fuuckk ypuu fuck eat bites eat inferno fucicjjsj don deez nutz,1,"(('__label__NEGATIVE',), array([0.76267874]))"
looool thirty reply the best,1,"(('__label__POSITIVE',), array([0.78499413]))"
my screw He opinion dia their malarkey kerne Need other,2,"(('__label__NEGATIVE',), array([0.83915526]))"
gee love both your beeswax scared click thirty to,0,"(('__label__NEUTRAL',), array([0.65907258]))"
demand your more us,1,"(('__label__POSITIVE',), array([0.48745063]))"
Sure are with address brother fall allah hum come back will do Sure,1,"(('__label__POSITIVE',), array([0.71716827]))"
All day bus congress tenshion government come I,0,"(('__label__NEGATIVE',), array([0.46239728]))"
mode my from all juda main mogul mogul true lyrics,1,"(('__label__NEUTRAL',), array([0.58575928]))"
sister’s Swing shake strongman haikursi its poor and ship haiisne for laloo plant Gave thh,0,"(('__label__NEGATIVE',), array([0.46763164]))"
so pussy logo footage mat Gave Do it brother actually House us Shock mother have poor,2,"(('__label__NEGATIVE',), array([0.53931546]))"
terrorist army pakistan ratter tum self hay thine bap ratter ekk illegitimate bastard awlad hay The english death,1,"(('__label__NEGATIVE',), array([0.96428543]))"
uploads pic friend comments brother very funny have my ass fatt Gone haste haste brother masturbate hasle,1,"(('__label__POSITIVE',), array([0.60242426]))"
then inn police The ones do who on Gone yon police visit,2,"(('__label__NEUTRAL',), array([0.50669712]))"
other just want kill squashy loose for them selfish people omnibus which srf Others their faida work address have,1,"(('__label__NEGATIVE',), array([0.51636881]))"
ajj BJP invitation okay Will happen sir Go BJP gao jake,0,"(('__label__NEUTRAL',), array([0.57326311]))"
yes soooooo amazing sister very sensible tarbiyat devoid your program zarye,2,"(('__label__POSITIVE',), array([0.73815942]))"
good morning almighty papa plz bless more service Sumiran Charitable,2,"(('__label__POSITIVE',), array([0.8292163]))"
great mam your such any wanting other tax can mam quick action Takes have mam other country also,1,"(('__label__NEUTRAL',), array([0.48407957]))"
raja anna bdy celebration photos celebration with vetrimaaran sir Velraj sir peter final schedule,1,"(('__label__NEUTRAL',), array([0.50029606]))"
tebli ndan dikkat ekici bearer proje similar insanlar nyada bekleyen lleri stererek cezbedece,0,"(('__label__NEUTRAL',), array([0.59250879]))"
par debate your bengal underway sri ram par doing ever par also advertency Take surreptitious,1,"(('__label__NEUTRAL',), array([0.55381662]))"
shut pimp Your father wonder tax hold its traditional dress pakistan your ass why so adulterine,2,"(('__label__NEGATIVE',), array([0.88278955]))"
Bastard both dog self world dolly-bird wit have,1,"(('__label__NEGATIVE',), array([0.95722753]))"
tum Feeds Gone toy Gone manager each Your have idiot misery words yesterday stinking bad love,2,"(('__label__NEUTRAL',), array([0.53386998]))"
mother your words Agree sir and sir allah instruction gift,0,"(('__label__NEUTRAL',), array([0.52644175]))"
and Will win publish road conversancy number after BJP,1,"(('__label__NEUTRAL',), array([0.63623106]))"
morning guru pita finances finances Satguru tera reliance today exam advertis,1,"(('__label__POSITIVE',), array([0.64767528]))"
walaaahi Manet diayaant wouma begn bgg bow bye mother’s libre waxaal mom,1,"(('__label__NEUTRAL',), array([0.51441228]))"
passe purchase dog varna Jis party Chief hindu religion Dreamy K man,1,"(('__label__NEGATIVE',), array([0.90393311]))"
omnibus bar like tax tweet man up will go morning sorrowful stamp mobile gum conversancy,1,"(('__label__NEUTRAL',), array([0.80540061]))"
daughter channel hack Gone plzzzzz support,1,"(('__label__NEUTRAL',), array([0.59116697]))"
some also bolo bsps roots corruption,0,"(('__label__NEGATIVE',), array([0.93451536]))"
brother sub words some other state hindu risk have data price rise tension other logo,1,"(('__label__NEUTRAL',), array([0.4872573]))"
somewhere BJP this ticket nihalchand for,1,"(('__label__NEUTRAL',), array([0.63445997]))"
love feeding cat straight cans tuna midway loves for,0,"(('__label__POSITIVE',), array([0.47742477]))"
exertion two Beat begrtoo log srf their paisa Make liy Play exist sub kami abatement team main,0,"(('__label__NEGATIVE',), array([0.50339031]))"
Will speak other idiot Strong team have pakistan bunch jokers,0,"(('__label__NEGATIVE',), array([0.85327727]))"
miss olic miss conceptulates slow miss world,1,"(('__label__POSITIVE',), array([0.83233219]))"
Shivraj sister’s situation tyre other leg want mrutu mug state highway par mtr,1,"(('__label__NEUTRAL',), array([0.38729474]))"
Your father what hie agar rani any problem other tum log class Read lyric other,0,"(('__label__NEUTRAL',), array([0.52978122]))"
throwback Wain hoya occupation dancing freestyle love never felt good feb last year slow today performed the sam,1,"(('__label__POSITIVE',), array([0.81069255]))"
Bastard exist jab stellar minister sub each chheej boobs other their View iss state,1,"(('__label__POSITIVE',), array([0.37828943]))"
right now good safe journey home karachi dear madame sahib karachi good city mary Flamboyant Physical exist karac,2,"(('__label__NEUTRAL',), array([0.4632138]))"
salaam few pipol takorg thirsty benda times ha sitok kmk ada plh chix popcorn dgn sos kmk plh dikpun special ktkorg,0,"(('__label__NEUTRAL',), array([0.53451025]))"
muslim white shake Passed public dog other Will be cut,1,"(('__label__NEGATIVE',), array([0.91426063]))"
happy han yrrrr good job boy all pick saved thz,1,"(('__label__POSITIVE',), array([0.66983712]))"
pakistan zimbabwe kami Feel other hone Will give,1,"(('__label__NEUTRAL',), array([0.46171319]))"
have bastard and suer Mullo art and fuck muslim strain secular india may saale dog end,0,"(('__label__NEGATIVE',), array([0.98928517]))"
inferno cub Will be extinguished,1,"(('__label__NEUTRAL',), array([0.49645182]))"
salaam alaikum Jumma mubarak all brother slow sister may allah almighty bless eat slow accept all your X,1,"(('__label__POSITIVE',), array([0.96808815]))"
some the good things make happy ram temple ban will go and section section also,1,"(('__label__NEUTRAL',), array([0.56611365]))"
Modi cut master stroke your Understanding pare you Modi Becoming theca,1,"(('__label__POSITIVE',), array([0.34312922]))"
congratulations son eric slow nova high graduating eat made just like gnu eat would congrat,2,"(('__label__POSITIVE',), array([0.86893904]))"
state abut south tantamount rest india have opening him twist paddo,1,"(('__label__NEUTRAL',), array([0.4532544]))"
stop listening old slow status makes eat happy one signal the right make your decisions for eat but eat period,1,"(('__label__POSITIVE',), array([0.6029132]))"
BJP game our commercial have ham sometimes Will stop other Mr. Modi more The responsibility personnel,2,"(('__label__NEUTRAL',), array([0.50784647]))"
Digvijay gandhi ever bastard Appeasement other what Rahul promise congress gandhi,1,"(('__label__NEGATIVE',), array([0.67561197]))"
the way parents raised occupation sooooo smart precinct much freedom sacking never misbehaved daytime,0,"(('__label__POSITIVE',), array([0.56404549]))"
mum banerjee underway sri ram dryad mourning bharat mum underway bengal,2,"(('__label__POSITIVE',), array([0.63160104]))"
Assam alaikum sir trifling say I exist Mary school ggmps sufi slave muhammad spire boobs then also gate other cost,1,"(('__label__NEUTRAL',), array([0.50291258]))"
hooker wazir other Can and if hay address underway crown gul manner choky hay,2,"(('__label__NEGATIVE',), array([0.43468553]))"
whole pakistani team unfit for World Cup some iftar mint yesterday state Seems have some bad,2,"(('__label__NEGATIVE',), array([0.55672264]))"
ohhhh thought eat work drama based the movie all good,1,"(('__label__POSITIVE',), array([0.60980254]))"
won already all the heart each tax also winning I trustee proud the word,0,"(('__label__POSITIVE',), array([0.8631168]))"
can eat answer miscalculated vote each seat one vote matters have and our dhji,2,"(('__label__NEUTRAL',), array([0.43363243]))"
some log tough wordsmith poet ban I have then self philosopher,1,"(('__label__NEUTRAL',), array([0.72717947]))"
life journey each pal within love have each Moments within merriment have blood Memories have heart Life have good night,2,"(('__label__POSITIVE',), array([0.69152063]))"
thirty point funny true,2,"(('__label__NEUTRAL',), array([0.49991226]))"
okay mahan Mehta their As any other other hotel hum poor what do,2,"(('__label__NEUTRAL',), array([0.56224078]))"
this salim that self-importance who have his almost each analysis wrong hotel have,1,"(('__label__NEUTRAL',), array([0.4996807]))"
tum more brother any gap other many seat exist char tum also Can,1,"(('__label__NEUTRAL',), array([0.5444448]))"
drunk drunk enuf yes unerring semi-dick have sport rich son really wish for dat get,2,"(('__label__NEUTRAL',), array([0.60578907]))"
public love nothing dour up hold skewer slow always stay positive my,2,"(('__label__POSITIVE',), array([0.79788995]))"
best luck for the next any issue nigger armistice each next barish trha barsy okay,2,"(('__label__POSITIVE',), array([0.57702494]))"
muslim musket mar Gave cow name but mar pit what wanting BJP seed somewhere notorious score Sajis other,0,"(('__label__NEGATIVE',), array([0.78599191]))"
ohhhh but thats nice anyway side note did liked hahaha,2,"(('__label__NEUTRAL',), array([0.63839149]))"
thanks papa have such good looking babies Messiah allah around children I feel glad Wain all,2,"(('__label__POSITIVE',), array([0.86562228]))"
Jis star aids treatment have ppp workers also underway problem well done and,2,"(('__label__POSITIVE',), array([0.45468169]))"
amit shah should remain BJP president minister game any also tax can have self tax Can have,2,"(('__label__NEUTRAL',), array([0.53285092]))"
clean chit also milegyi free within stock very have,1,"(('__label__NEUTRAL',), array([0.71982968]))"
you also your sister mother’s tho similar other throw may you disdain sakti,1,"(('__label__NEGATIVE',), array([0.46823341]))"
incidentally also BJP whoremaster Will happen the same rupee Kerr debate jaeger,1,"(('__label__NEUTRAL',), array([0.48993793]))"
best friend did thing slow lucky have watched each grow slow conquer along thirty journey forever proud,2,"(('__label__POSITIVE',), array([0.88164788]))"
marzo team semi-dick falls hum then also,1,"(('__label__NEUTRAL',), array([0.54192817]))"
literally the best part,1,"(('__label__NEUTRAL',), array([0.66056508]))"
hooter lyric forehead banerjee jay sri ram jay sri ram jay sri ram jay sri ram jay sri ram jay sri,2,"(('__label__NEUTRAL',), array([0.694552]))"
stupefaction other sadhu Welsh streak thigh ha us for Flatten congress,1,"(('__label__NEUTRAL',), array([0.56881762]))"
absolutely precinct lag stutter exynos note everything Russia really great,2,"(('__label__POSITIVE',), array([0.71674919]))"
any words other more aggravation hone any adult other have maar hold have title again Worn,1,"(('__label__NEUTRAL',), array([0.6415934]))"
Vic trip I hane vine today nigger here Wandering also other,1,"(('__label__NEUTRAL',), array([0.75772542]))"
happy birthday the most beautiful akka,2,"(('__label__POSITIVE',), array([0.98677588]))"
do have hum love india We abut hundred times india the cult classic sacking occupation can never,0,"(('__label__POSITIVE',), array([0.64549571]))"
stay happy always sir allah you long Life frame,2,"(('__label__POSITIVE',), array([0.95370632]))"
night pita tuci unfailingly Goliath rho plz take care urself papa love papa have accompaniment,2,"(('__label__POSITIVE',), array([0.49927586]))"
any agar bole you smack other I also any hope mat steady its meaning abusive you abusive self have,2,"(('__label__NEUTRAL',), array([0.69354945]))"
many many congratulations prime today you state stateliness and respect very up Kardi hope Does state,2,"(('__label__POSITIVE',), array([0.9408446]))"
what visit Dalits us islam title band tax crime commission allah must have sucker,1,"(('__label__NEGATIVE',), array([0.71470785]))"
well raja warring far better police immature Navjot siddu raja eat just need little,0,"(('__label__NEUTRAL',), array([0.52306348]))"
toy for plain other Need have then sir craziness,1,"(('__label__NEUTRAL',), array([0.58899683]))"
forward log bharat other Lasts bharat then slavery other Lasts liberty and yesterday mil breed,1,"(('__label__NEUTRAL',), array([0.54277974]))"
sir have vote for nation you nigger result for Good luck underway hind,2,"(('__label__POSITIVE',), array([0.62076223]))"
many congratulations sri thirty oath ceremony best wishes,2,"(('__label__POSITIVE',), array([0.96721929]))"
news channel vale sub BJP boobs have,0,"(('__label__NEGATIVE',), array([0.43560132]))"
sub tom jerry As then any and other hayn naw,2,"(('__label__NEUTRAL',), array([0.58648771]))"
sir demand score other hoagy sarko come Will happen Kiuki eci Will listen other tou public,1,"(('__label__NEUTRAL',), array([0.6582799]))"
who ablution spice support eat,1,"(('__label__NEUTRAL',), array([0.74444574]))"
lov eat all up rho sport,2,"(('__label__POSITIVE',), array([0.77028906]))"
zainsyn other brother us Gurgaon other the without have which filthy,0,"(('__label__NEGATIVE',), array([0.59850383]))"
congratulations Modi become streak once again underway hind mere people towards Hearty Good luck,2,"(('__label__POSITIVE',), array([0.86655295]))"
Kejrival will get less then seats bar Itchwall,0,"(('__label__NEUTRAL',), array([0.60221756]))"
to my area The town devoid have,1,"(('__label__NEUTRAL',), array([0.71438795]))"
Modi your government many son game tax devoid have par you req have camphor sub spot,1,"(('__label__NEUTRAL',), array([0.45540079]))"
wow lovly number one bollywood star whose popularity worldwide within top where,2,"(('__label__NEUTRAL',), array([0.66866499]))"
brother world cup All Marx falls bad boobs gay best side,0,"(('__label__NEUTRAL',), array([0.51823676]))"
vowel pille terrorist log terrorist vote Giving have BJP ever other kiyo,0,"(('__label__NEGATIVE',), array([0.96517456]))"
any its just the first match unerring have thoughtfulness have game tera Your opposite match and also exist,2,"(('__label__NEUTRAL',), array([0.65518409]))"
thirty news deserves twitter page many many Thank you darling daughter mariyam the yours and,2,"(('__label__POSITIVE',), array([0.73728597]))"
void hone jarvat other scindia hame public think status Gave have year bad On these double sakti,1,"(('__label__NEGATIVE',), array([0.49113309]))"
you mine tongue own dust,1,"(('__label__NEUTRAL',), array([0.76994848]))"
sleeping pills better have you astagfirullah Read and Maggin karen words mind mei foran Sleep Will try,1,"(('__label__NEUTRAL',), array([0.43122119]))"
bharat main strongman Dhannasseh ban public have state main cms ministers ban sister have university,1,"(('__label__NEGATIVE',), array([0.48223516]))"
orthodontist said probs get braces off before october lnk but don,1,"(('__label__NEUTRAL',), array([0.7081278]))"
the weregarurumon slow gin ones are blessing their feet are awesome eat did great work with all,2,"(('__label__POSITIVE',), array([0.92137659]))"
lazyteen Appearance sensible reply,1,"(('__label__POSITIVE',), array([0.37458238]))"
fuck eat guys all Day hagiga ana abode gulu lekum nobody wants listen Wain say nashville bad luck,0,"(('__label__NEGATIVE',), array([0.50632399]))"
side within Blooming fucker grass Cutting for log other mile what him Go,0,"(('__label__NEGATIVE',), array([0.88507342]))"
our Father our Hands doze dia Do it self over doze and unconscious Go,1,"(('__label__NEUTRAL',), array([0.46924195]))"
wishing Rohan brother very happy birthday may allah bless your family rumman brother from,2,"(('__label__POSITIVE',), array([0.94916898]))"
iss paglet appeal haregi panditayan,0,"(('__label__NEUTRAL',), array([0.51408947]))"
you young seed where also hua have yon the you unfailingly up steady and fir you mine,2,"(('__label__POSITIVE',), array([0.35319662]))"
sir word any wanting other Will happen Because afser rss saint BJP The puppy you government wipeout,0,"(('__label__NEUTRAL',), array([0.51342112]))"
happy see eat playing spark sir movie may eat reach greater heights sir our vast,2,"(('__label__NEUTRAL',), array([0.50051367]))"
Will remain kbje mei alien Modi As media other any Pogebhaiya,1,"(('__label__NEUTRAL',), array([0.53867567]))"
Vesper believe sir Beaten up have bug other Did temple pas,0,"(('__label__POSITIVE',), array([0.51689887]))"
sensible fofis changes star shopping peep redemption song bob marley problem chance,1,"(('__label__NEUTRAL',), array([0.69544667]))"
the done watercraft abominable adult And filthy galeez adult have self the done bitch army,0,"(('__label__NEGATIVE',), array([0.91432261]))"
sir thirty really true main in within hooter hither each sister’s each gari check spire have agar accompaniment hue when,1,"(('__label__NEUTRAL',), array([0.51286447]))"
are psychopath malarkey tweets work rude don respect have your own plan want simple girl,0,"(('__label__NEGATIVE',), array([0.56126779]))"
everyone accompaniment everyone unfolding everyone sureness winning bharat then times Narendra Modi government,2,"(('__label__POSITIVE',), array([0.8274973]))"
shah class flame may Mr. Modi other Will handle,1,"(('__label__NEUTRAL',), array([0.66420335]))"
wish indian team all the best slow small mother’s mother’s poem,2,"(('__label__POSITIVE',), array([0.758012]))"
abe partner fucking Asia muslim hone Being crime hua tired and government police hoagy thirty,0,"(('__label__NEGATIVE',), array([0.76431364]))"
thanks sir all were there funeral you cabinet minister Becoming but honable sahib many many without you,2,"(('__label__POSITIVE',), array([0.59706259]))"
fake love worse police real hate,1,"(('__label__NEGATIVE',), array([0.79809576]))"
today also incidentally reporter without ana may where account gush I eat today hindu right expression,1,"(('__label__NEUTRAL',), array([0.65296698]))"
Elder sister flame disease conversancy have,1,"(('__label__NEGATIVE',), array([0.79230583]))"
sir To all address have And change how have The cheats winning but me Allah par round,0,"(('__label__POSITIVE',), array([0.5367204]))"
Hail family members all septet only,2,"(('__label__POSITIVE',), array([0.64956385]))"
msg water very precious for straightforward austere lead,2,"(('__label__POSITIVE',), array([0.67971599]))"
any answer other power state the town turn from all semi-dick wrong actually ticker disdain Born lnk dire dire,1,"(('__label__NEUTRAL',), array([0.64613926]))"
get the fuck redmen hurrr,0,"(('__label__NEGATIVE',), array([0.78340036]))"
big jay mcneely there something your mind big jay mcneely the extended play collection,1,"(('__label__NEUTRAL',), array([0.66161293]))"
Your for no-count nub din Modi warbler bakte game stick some commission other and,0,"(('__label__NEUTRAL',), array([0.4305073]))"
tyre indian railway where reservation also general public spire visualise flame any other also other Come,1,"(('__label__NEUTRAL',), array([0.64786953]))"
banklootodal ram Council Bismil plain scarlet dhingra sham Krishna Verma madam starved cama shaheed,2,"(('__label__NEUTRAL',), array([0.51806283]))"
congress election each Gone BJP also falls may congress adjacent answer other and BJP for,1,"(('__label__NEUTRAL',), array([0.47889659]))"
mother Agree eat poke hua sympathy puri seat par BJP voting other we hither bhp winning Gone,0,"(('__label__POSITIVE',), array([0.49542227]))"
haste haste cut I rate,1,"(('__label__NEUTRAL',), array([0.70831102]))"
good luck biswa hope all goes well,2,"(('__label__POSITIVE',), array([0.90330386]))"
,1,"(('__label__NEUTRAL',), array([0.82665056]))"
listen Pakistan london swell bed store ass address spire have To everyone bed mother soti exist enjoy,1,"(('__label__POSITIVE',), array([0.44771588]))"
us state pride,1,"(('__label__POSITIVE',), array([0.94330055]))"
around with comic fonts based handwriting inspired font yes royal status gorgeous,1,"(('__label__POSITIVE',), array([0.41750118]))"
ncbn Grey naughty play with lion,1,"(('__label__NEUTRAL',), array([0.53001004]))"
sport spice other have log him other sneak spice have Jis culture,1,"(('__label__NEGATIVE',), array([0.63722318]))"
muslim khan releases eid wanted hit dabangg hit bodyguard,1,"(('__label__NEUTRAL',), array([0.52406138]))"
eat can tell marie all immense pleasure thank eat,2,"(('__label__POSITIVE',), array([0.62119758]))"
thanks always makes time for the young ones true gent gael slow fantastic role model,2,"(('__label__POSITIVE',), array([0.81092817]))"
logo yesterday suss sunna Learn Buzz Necessary other Visible Gone sri,1,"(('__label__NEGATIVE',), array([0.50034344]))"
takings khoti on hair address Stayed have jesay state tired mother fuck waiter sister’s india tatta,0,"(('__label__NEGATIVE',), array([0.56327212]))"
Congressman votar maine yon thousand mange lyric Congress government Will come back tax dunda sale,1,"(('__label__NEGATIVE',), array([0.64747876]))"
are missing eat debates trustee from all tiptop humour your opposite uncork have hahahahahahah,2,"(('__label__NEUTRAL',), array([0.60251468]))"
,1,"(('__label__NEUTRAL',), array([0.82665056]))"
Wain girl are talking girl have tune peace fucker dick girl Yr girl eat,1,"(('__label__NEGATIVE',), array([0.94947696]))"
lion not daughter piece consignment lion Rehmat,1,"(('__label__POSITIVE',), array([0.40799943]))"
teliya Your rural main slush whoremaster conversancy,1,"(('__label__NEGATIVE',), array([0.69003886]))"
soon will face them bitches love eat,2,"(('__label__POSITIVE',), array([0.78786355]))"
